ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
433,847,1,2021-07-30,1,21,617,7259,159.0,1166,1,0
434,848,1,2021-09-18,1,1,131,1691,7.0,1168,1,0
435,851,1,2021-08-03,1,7,402,5598,61.0,1171,1,0
436,852,1,2021-04-28,1,26,670,7634,192.0,1172,1,0
437,857,1,2021-02-28,1,22,633,7369,160.0,1175,1,0
438,858,1,2021-06-11,1,8,424,5778,62.0,1176,1,0
439,861,2,2021-06-07,1,4,314,4891,39.0,1182,1,0
440,868,1,2021-04-21,1,18,580,6983,137.0,1187,1,0
441,872,1,2021-10-13,1,1,141,1848,5.0,1191,1,0
442,873,1,2021-06-27,1,14,538,6667,107.0,1192,1,0
443,874,1,2021-03-15,1,25,661,7567,182.0,1196,1,0
444,874,1,2021-03-02,1,25,661,7567,185.0,1198,1,0
445,875,1,2021-10-06,1,2,222,3316,11.0,1200,1,0
446,878,2,2021-02-20,1,5,327,5045,41.0,1203,1,0
447,878,1,2021-02-24,1,5,327,5045,47.0,1205,1,0
448,879,1,2021-05-11,3,38,411,5663,63.0,1207,1,0
449,879,1,2021-05-07,1,8,411,5663,,1208,1,0
450,883,1,2021-06-09,1,16,566,6883,121.0,1213,1,0
451,884,1,2021-11-06,1,3,258,3946,28.0,1214,1,0
452,886,1,2021-12-31,1,1,90,999,7.0,1218,1,0
453,890,1,2021-08-11,1,20,603,7156,146.0,1227,1,0
454,891,1,2021-09-13,1,9,431,5830,75.0,1229,1,0
455,895,1,2021-03-25,1,4,310,4814,,1244,1,0
456,898,1,2022-01-01,1,1,145,1909,9.0,1257,1,0
457,898,1,2022-01-05,1,1,145,1909,4.0,1259,1,0
458,902,1,2021-12-15,1,1,98,1130,5.0,1262,1,0
459,903,1,2021-02-22,1,13,528,6592,99.0,1263,1,0
460,904,1,2021-11-28,1,1,48,217,7.0,1264,1,0
461,905,1,2021-05-19,1,7,402,5595,56.0,1266,1,0
462,908,1,2021-11-01,1,35,731,8106,256.0,1271,1,0
463,911,1,2021-12-18,1,3,259,3966,30.0,1275,1,0
464,913,1,2021-01-19,1,5,320,4990,42.0,1276,1,0
465,920,1,2021-05-07,1,10,461,6070,78.0,1279,1,0
466,922,1,2021-08-27,1,1,110,1312,4.0,1281,1,0
467,923,1,2021-10-30,1,1,157,2101,3.0,1282,1,0
468,927,1,2021-04-30,1,15,545,6713,111.0,1285,1,0
469,928,1,2021-01-24,1,1,117,1434,8.0,1286,1,0
470,929,1,2021-04-03,1,7,400,5580,55.0,1288,1,0
471,929,1,2021-03-31,1,7,400,5580,,1290,1,0
472,932,1,2021-06-26,1,3,252,3839,21.0,1292,1,0
473,933,1,2021-04-15,1,1,166,2287,8.0,1294,1,0
474,933,1,2021-04-03,7,43,166,2287,4.0,1295,1,0
475,936,1,2021-10-11,1,4,298,4625,37.0,1300,1,0
476,938,1,2021-12-19,9,45,148,1961,10.0,1302,1,0
477,940,1,2021-05-28,1,15,542,6692,111.0,1303,1,0
478,943,1,2021-07-25,1,26,666,7608,189.0,1306,1,0
479,944,1,2021-11-22,1,15,553,6781,112.0,1307,1,0
480,945,2,2021-09-11,1,24,653,7515,179.0,1308,1,0
481,946,1,2022-01-16,1,6,364,5319,52.0,1310,1,0
482,948,1,2021-05-08,7,43,386,5477,61.0,1315,1,0
483,950,1,2021-05-28,1,3,255,3894,,1317,1,0
484,951,1,2022-01-11,5,41,195,2829,3.0,1318,1,0
485,958,1,2021-03-09,1,21,619,7275,157.0,1322,1,0
486,960,1,2021-09-29,1,4,317,4951,34.0,1325,1,0
487,961,1,2021-08-25,1,1,38,46,3.0,1326,1,0
488,962,1,2022-01-09,1,1,49,238,7.0,1328,1,0
489,963,1,2021-12-18,1,1,147,1938,7.0,1330,1,0
490,965,1,2021-07-29,1,24,646,7475,178.0,1333,1,0
491,966,1,2021-08-21,1,1,130,1678,6.0,1335,1,0
492,970,1,2021-10-05,1,21,616,7252,,1343,1,0
493,971,1,2021-02-08,1,8,424,5780,68.0,1344,1,0
494,973,1,2021-09-18,1,1,55,354,2.0,1347,1,0
495,977,2,2021-06-28,1,3,280,4298,29.0,1350,1,0
496,978,1,2022-01-04,1,1,157,2102,3.0,1351,1,0
497,984,1,2021-10-21,1,5,350,5209,46.0,1356,1,0
498,992,1,2021-07-06,1,26,666,7606,188.0,1366,1,0
499,994,1,2021-04-06,1,18,590,7058,133.0,1370,1,0
500,996,1,2021-11-20,3,38,328,5055,44.0,1371,1,0
501,997,1,2021-10-19,1,1,82,861,5.0,1373,1,0
502,999,1,2021-05-31,1,23,642,7442,,1378,1,0
503,1000,1,2021-12-18,1,1,149,1969,4.0,1379,1,0
504,1001,1,2021-05-09,1,9,429,5813,71.0,1382,1,0
505,1001,1,2021-06-22,1,9,429,5813,70.0,1383,1,0
506,1002,2,2021-11-21,1,5,337,5120,,1385,1,0
507,1004,1,2021-11-18,1,4,313,4873,39.0,1393,1,0
508,1009,1,2021-06-13,1,4,299,4637,,1406,1,0
509,1011,1,2021-05-28,1,1,183,2635,8.0,1410,1,0
510,1012,1,2021-10-29,1,20,612,7229,152.0,1411,1,0
511,1014,2,2021-04-18,1,3,271,4150,24.0,1413,1,0
512,1016,1,2021-04-15,1,17,568,6897,125.0,1419,1,0
513,1017,1,2021-06-28,1,4,289,4436,31.0,1420,1,0
514,1020,1,2021-03-01,1,29,695,7827,213.0,1424,1,0
515,1020,1,2021-03-12,1,29,695,7827,212.0,1426,1,0
516,1022,1,2021-11-08,1,17,572,6929,129.0,1429,1,0
517,1022,1,2021-11-09,7,43,572,6929,127.0,1431,1,0
518,1023,1,2021-03-30,1,4,310,4826,39.0,1433,1,0
519,1025,1,2021-12-23,1,22,632,7361,163.0,1434,1,0
520,1026,1,2021-08-10,1,1,67,596,10.0,1435,1,0
521,1027,1,2021-02-17,1,3,283,4358,26.0,1437,1,0
522,1030,1,2021-07-11,1,7,386,5478,57.0,1438,1,0
523,1032,1,2021-01-29,1,10,469,6135,81.0,1441,1,0
524,1033,1,2021-05-12,1,13,524,6561,103.0,1452,1,0
525,1035,1,2021-12-14,9,45,693,7816,213.0,1453,1,0
526,1036,1,2021-04-03,1,10,465,6097,,1454,1,0
527,1037,1,2021-12-30,1,18,580,6984,133.0,1455,1,0
528,1038,1,2021-06-01,1,3,262,4011,23.0,1456,1,0
529,1040,1,2021-03-18,1,14,532,6619,107.0,1458,1,0
530,1042,1,2021-08-29,1,10,471,6151,80.0,1459,1,0
531,1043,1,2021-09-11,9,45,417,5711,,1460,1,0
532,1045,1,2021-09-23,1,1,46,179,8.0,1462,1,0
533,1046,1,2021-11-20,1,6,361,5298,51.0,1464,1,0
534,1049,1,2021-03-26,1,8,418,5726,67.0,1466,1,0
535,1052,1,2021-05-12,1,9,443,5920,75.0,1469,1,0
536,1053,1,2021-08-04,1,9,429,5812,69.0,1470,1,0
537,1054,1,2021-07-29,1,27,674,7660,201.0,1472,1,0
538,1054,1,2021-07-23,2,36,674,7660,195.0,1474,1,0
539,1057,1,2021-06-30,1,8,420,5739,63.0,1477,1,0
540,1059,1,2021-05-20,1,32,717,8002,236.0,1480,1,0
541,1060,1,2022-01-01,1,28,680,7712,206.0,1481,1,0
542,1060,2,2022-01-02,1,28,680,7712,205.0,1483,1,0
543,1062,1,2021-06-08,1,30,696,7833,218.0,1486,1,0
544,1062,1,2021-06-04,1,30,696,7833,221.0,1488,1,0
545,1064,1,2021-01-10,1,1,112,1352,9.0,1493,1,0
546,1064,1,2021-01-09,1,1,112,1352,1.0,1494,1,0
547,1065,1,2021-04-09,1,12,499,6364,91.0,1496,1,0
548,1067,1,2021-10-17,1,23,644,7455,168.0,1498,1,0
549,1071,1,2021-06-19,5,41,172,2403,2.0,1503,1,0
550,1072,1,2021-10-13,1,5,343,5165,47.0,1506,1,0
551,1074,1,2021-10-19,1,1,115,1408,5.0,1508,1,0
552,1076,1,2021-10-20,1,2,233,3518,,1509,1,0
553,1078,1,2021-10-21,1,3,253,3861,,1511,1,0
554,1079,1,2021-05-17,1,13,520,6536,100.0,1512,1,0
555,1080,1,2021-09-07,1,21,616,7252,,1513,1,0
556,1082,1,2021-07-30,1,30,697,7842,218.0,1514,1,0
557,1083,1,2021-05-10,1,1,94,1045,7.0,1515,1,0
558,1085,2,2021-09-18,1,1,116,1417,1.0,1517,1,0
559,1086,1,2021-04-01,1,10,462,6077,80.0,1518,1,0
560,1086,1,2021-03-30,1,10,462,6077,79.0,1520,1,0
561,1087,1,2021-10-27,5,41,185,2667,7.0,1522,1,0
562,1087,1,2021-11-12,1,1,185,2667,9.0,1523,1,0
563,1090,1,2021-10-22,1,19,598,7118,143.0,1526,1,0
564,1093,1,2021-07-14,1,11,489,6295,89.0,1529,1,0
565,1094,1,2021-05-23,1,17,568,6899,128.0,1530,1,0
566,1095,1,2021-12-11,1,1,144,1904,5.0,1532,1,0
567,1095,1,2022-02-05,1,1,144,1904,6.0,1533,1,0
568,1096,1,2021-08-30,1,1,45,160,5.0,1535,1,0
569,1097,1,2021-04-02,1,6,354,5243,50.0,1536,1,0
570,1099,1,2021-09-28,1,29,690,7792,215.0,1539,1,0
571,1101,1,2022-01-14,1,4,290,4464,36.0,1541,1,0
572,1104,1,2021-11-03,1,27,677,7695,196.0,1545,1,0
573,1105,1,2021-06-03,1,14,537,6656,109.0,1547,1,0
574,1106,1,2021-05-31,1,4,305,4742,38.0,1548,1,0
575,1107,1,2021-05-15,1,21,621,7287,153.0,1549,1,0
576,1117,1,2021-06-19,1,30,699,7854,220.0,1566,1,0
577,1118,1,2021-06-03,1,27,672,7646,195.0,1567,1,0
578,1120,1,2021-04-04,1,1,119,1464,1.0,1573,1,0
579,1122,1,2021-12-15,1,1,173,2436,2.0,1576,1,0
580,1123,1,2021-02-15,1,4,300,4657,35.0,1578,1,0
581,1123,1,2021-02-13,1,4,300,4657,38.0,1579,1,0
582,1125,1,2021-03-30,1,33,720,8022,243.0,1582,1,0
583,1126,1,2021-06-21,1,1,53,309,7.0,1586,1,0
584,1126,1,2021-04-24,1,1,53,309,3.0,1588,1,0
585,1128,1,2021-05-19,2,36,624,7309,156.0,1590,1,0
586,1130,1,2021-04-03,1,9,451,5990,75.0,1591,1,0
587,1131,1,2021-02-25,1,11,490,6298,86.0,1592,1,0
588,1132,2,2021-09-15,5,40,516,6502,103.0,1595,1,0
589,1134,1,2021-02-15,1,2,229,3435,12.0,1605,1,0
590,1136,2,2022-01-01,1,1,207,3031,,1606,1,0
591,1138,1,2021-01-28,1,14,541,6687,107.0,1609,1,0
592,1139,1,2021-07-27,1,19,593,7086,142.0,1611,1,0
593,1140,1,2021-08-06,1,1,84,912,8.0,1615,1,0
594,1144,1,2021-09-24,1,9,448,5965,72.0,1618,1,0
595,1145,1,2021-08-24,1,23,639,7415,168.0,1619,1,0
596,1149,1,2021-05-17,1,15,545,6713,113.0,1623,1,0
597,1149,1,2021-05-29,7,43,545,6713,114.0,1624,1,0
598,1153,1,2021-10-20,1,1,189,2734,9.0,1627,1,0
599,1155,1,2021-06-24,1,18,585,7024,135.0,1629,1,0
600,1157,1,2021-02-21,1,3,253,3856,24.0,1633,1,0
601,1157,1,2021-02-12,1,3,253,3856,25.0,1634,1,0
602,1161,1,2021-11-11,1,26,666,7610,188.0,1643,1,0
603,1161,1,2021-11-11,1,26,666,7610,192.0,1644,1,0
604,1164,1,2021-08-20,1,1,131,1685,9.0,1646,1,0
605,1166,1,2021-04-02,1,6,364,5317,51.0,1647,1,0
606,1167,1,2021-08-06,1,22,628,7335,,1648,1,0
607,1169,1,2021-03-13,1,3,269,4124,30.0,1650,1,0
608,1171,1,2021-09-22,1,9,445,5933,,1654,1,0
609,1172,1,2021-08-07,1,9,441,5902,73.0,1656,1,0
610,1173,1,2021-12-08,1,18,590,7059,135.0,1659,1,0
611,1173,1,2021-12-09,9,45,590,7059,,1660,1,0
612,1176,1,2021-01-24,1,7,392,5520,,1663,1,0
613,1176,1,2021-01-17,1,7,392,5520,57.0,1668,1,0
614,1177,1,2021-06-07,1,30,699,7855,218.0,1674,1,0
615,1182,2,2021-04-13,1,19,594,7090,144.0,1677,1,0
616,1184,1,2021-02-15,1,1,44,144,,1679,1,0
617,1185,1,2021-12-20,1,1,166,2286,7.0,1680,1,0
618,1187,1,2021-05-15,1,1,120,1477,3.0,1686,1,0
619,1189,1,2021-05-24,1,14,534,6637,107.0,1688,1,0
620,1189,1,2021-05-24,1,14,534,6637,110.0,1689,1,0
621,1191,1,2021-07-10,1,26,664,7592,190.0,1691,1,0
622,1192,1,2021-04-04,1,12,493,6327,93.0,1694,1,0
623,1195,1,2021-03-18,1,1,200,2914,6.0,1698,1,0
624,1196,2,2021-06-28,1,5,326,5032,45.0,1699,1,0
625,1198,1,2021-08-14,3,38,479,6220,,1700,1,0
626,1199,1,2021-05-06,1,2,228,3413,20.0,1701,1,0
627,1202,1,2021-06-20,1,12,494,6333,92.0,1706,1,0
628,1204,1,2022-01-25,4,39,183,2631,9.0,1708,1,0
629,1204,1,2022-01-11,1,1,183,2631,4.0,1709,1,0
630,1206,1,2021-12-30,1,7,402,5594,61.0,1714,1,0
631,1209,1,2021-01-24,1,1,195,2824,1.0,1717,1,0
632,1211,1,2021-12-30,1,1,79,811,2.0,1720,1,0
633,1215,1,2021-05-06,1,10,469,6133,78.0,1724,1,0
634,1218,1,2021-09-20,1,7,387,5488,,1726,1,0
635,1220,1,2021-11-08,1,4,295,4550,37.0,1727,1,0
636,1224,1,2021-05-31,1,1,62,483,5.0,1731,1,0
637,1225,1,2021-09-29,1,23,643,7449,169.0,1732,1,0
638,1226,1,2021-09-28,1,15,549,6750,111.0,1734,1,0
639,1227,1,2021-02-21,5,40,261,3981,24.0,1738,1,0
640,1228,1,2021-02-11,1,2,228,3417,20.0,1739,1,0
641,1230,1,2021-07-24,1,1,166,2287,,1743,1,0
642,1234,1,2022-01-02,8,44,435,5862,70.0,1747,1,0
643,1239,1,2021-08-16,1,9,448,5963,,1753,1,0
644,1239,1,2021-08-20,1,9,448,5963,71.0,1754,1,0
645,1240,1,2021-06-14,8,44,626,7322,164.0,1756,1,0
646,1242,1,2021-09-27,1,9,438,5878,70.0,1763,1,0
647,1243,1,2021-07-28,1,6,375,5398,,1765,1,0
648,1244,1,2021-02-21,1,2,216,3210,20.0,1766,1,0
649,1244,1,2021-02-01,1,2,216,3210,12.0,1767,1,0
650,1245,1,2021-10-26,1,1,74,707,2.0,1769,1,0
651,1248,1,2021-03-11,1,6,358,5270,49.0,1772,1,0
652,1252,1,2021-06-21,1,7,397,5557,57.0,1774,1,0
653,1253,1,2021-04-26,1,12,505,6411,92.0,1775,1,0
654,1259,1,2021-11-18,5,41,707,7922,226.0,1781,1,0
655,1261,1,2022-01-01,1,1,85,916,5.0,1784,1,0
656,1262,2,2021-08-09,1,2,223,3332,17.0,1786,1,0
657,1264,1,2021-06-28,1,20,608,7199,150.0,1789,1,0
658,1265,2,2021-08-12,1,19,600,7137,,1791,1,0
659,1270,1,2021-12-12,1,5,335,5103,42.0,1795,1,0
660,1271,1,2021-11-03,1,10,465,6097,78.0,1797,1,0
661,1272,2,2022-01-30,1,8,407,5633,64.0,1798,1,0
662,1273,1,2021-04-17,1,22,635,7383,,1799,1,0
663,1273,1,2021-03-24,1,22,635,7383,164.0,1801,1,0
664,1274,1,2021-04-23,1,1,38,38,4.0,1803,1,0
665,1279,1,2021-06-29,1,1,70,663,7.0,1809,1,0
666,1281,1,2021-05-01,1,13,519,6530,101.0,1810,1,0
667,1282,1,2021-05-01,1,32,714,7982,231.0,1812,1,0
668,1282,1,2021-05-05,1,32,714,7982,231.0,1817,1,0
669,1286,1,2021-07-30,1,13,519,6523,,1823,1,0
670,1287,1,2022-04-11,5,40,235,3549,17.0,1824,1,0
671,1288,1,2021-05-27,4,39,660,7561,182.0,1826,1,0
672,1289,1,2021-03-10,1,5,340,5134,42.0,1828,1,0
673,1291,1,2021-10-13,1,5,336,5113,45.0,1833,1,0
674,1299,1,2021-07-03,1,9,443,5921,75.0,1838,1,0
675,1301,1,2021-05-21,1,15,550,6760,116.0,1840,1,0
676,1303,1,2021-09-24,1,4,290,4461,37.0,1841,1,0
677,1304,1,2021-05-04,1,31,710,7944,229.0,1842,1,0
678,1305,1,2021-09-20,1,1,114,1386,,1843,1,0
679,1308,1,2021-08-12,1,17,572,6927,,1847,1,0
680,1310,1,2021-05-09,1,6,364,5317,54.0,1848,1,0
681,1316,1,2021-02-19,1,22,634,7380,164.0,1858,1,0
682,1318,1,2021-08-03,1,15,552,6776,,1863,1,0
683,1321,2,2021-05-08,2,36,506,6420,94.0,1871,1,0
684,1323,1,2021-08-31,1,2,248,3766,12.0,1874,1,0
685,1330,1,2021-01-24,1,9,443,5915,70.0,1880,1,0
686,1331,1,2021-09-26,1,1,37,32,2.0,1882,1,0
687,1332,1,2021-10-22,1,29,692,7810,215.0,1885,1,0
688,1332,1,2021-10-15,7,43,692,7810,213.0,1890,1,0
689,1337,2,2021-12-21,5,40,123,1535,10.0,1909,1,0
690,1339,1,2022-01-15,1,5,344,5170,43.0,1913,1,0
691,1341,1,2021-02-22,1,5,331,5076,,1916,1,0
692,1342,1,2021-06-09,1,35,728,8083,254.0,1917,1,0
693,1343,1,2021-02-21,1,29,690,7793,,1918,1,0
694,1347,1,2021-08-31,1,24,649,7493,178.0,1923,1,0
695,1348,1,2021-11-10,1,3,268,4117,,1924,1,0
696,1348,1,2021-11-13,1,3,268,4117,22.0,1926,1,0
697,1351,1,2021-11-24,1,15,546,6721,113.0,1930,1,0
698,1362,1,2021-08-17,1,5,347,5184,44.0,1941,1,0
699,1363,1,2021-08-02,1,6,355,5250,49.0,1942,1,0
700,1369,1,2021-12-18,1,2,231,3464,15.0,1952,1,0
701,1371,1,2021-09-18,1,4,295,4560,39.0,1955,1,0
702,1374,1,2021-10-08,1,15,549,6752,117.0,1957,1,0
703,1374,1,2021-10-11,1,15,549,6752,113.0,1958,1,0
704,1376,1,2021-06-26,1,1,161,2187,9.0,1960,1,0
705,1377,1,2021-05-06,1,2,242,3664,13.0,1961,1,0
706,1378,1,2021-06-02,1,6,356,5257,51.0,1964,1,0
707,1380,1,2021-05-03,6,42,607,7190,149.0,1966,1,0
708,1381,1,2021-07-07,1,6,363,5312,52.0,1967,1,0
709,1384,1,2021-01-09,1,1,48,229,6.0,1969,1,0
710,1386,1,2021-04-28,1,12,505,6413,93.0,1972,1,0
711,1390,1,2021-06-21,1,14,532,6624,104.0,1981,1,0
712,1391,1,2021-04-29,1,25,662,7581,185.0,1982,1,0
713,1394,1,2021-07-20,1,1,52,300,7.0,1986,1,0
714,1396,1,2021-07-22,1,11,480,6225,86.0,1988,1,0
715,1397,1,2021-09-01,1,15,550,6762,117.0,1989,1,0
716,1400,1,2021-07-16,1,1,91,1015,6.0,1993,1,0
717,1403,1,2021-12-09,1,29,695,7828,210.0,1997,1,0
718,1404,2,2021-07-17,1,6,364,5316,54.0,1999,1,0
719,1407,1,2021-05-22,1,4,311,4849,34.0,2001,1,0
720,1410,1,2021-04-12,1,1,97,1100,2.0,2008,1,0
721,1412,2,2021-10-02,1,5,341,5144,45.0,2010,1,0
722,1415,1,2021-11-18,1,2,226,3384,13.0,2013,1,0
723,1416,1,2021-08-25,1,7,384,5467,,2015,1,0
724,1417,1,2021-03-29,1,32,711,7950,233.0,2016,1,0
725,1418,1,2021-12-30,1,34,724,8052,249.0,2017,1,0
726,1420,1,2021-05-15,1,16,562,6859,,2018,1,0
727,1421,1,2021-12-21,1,26,667,7615,,2019,1,0
728,1422,1,2021-02-07,1,1,104,1220,4.0,2021,1,0
729,1426,1,2021-08-03,1,5,319,4978,47.0,2030,1,0
730,1427,1,2021-02-24,4,39,660,7562,183.0,2031,1,0
731,1428,1,2021-12-24,1,12,510,6453,,2033,1,0
732,1430,1,2021-08-29,1,11,480,6229,88.0,2035,1,0
733,1432,1,2021-01-31,1,1,119,1467,9.0,2036,1,0
734,1435,1,2021-04-16,1,1,39,60,,2039,1,0
735,1437,2,2021-07-06,1,2,220,3282,,2042,1,0
736,1439,1,2021-04-21,6,42,606,7185,151.0,2047,1,0
737,1441,1,2021-08-04,1,29,692,7808,214.0,2048,1,0
738,1444,1,2021-03-16,1,28,682,7729,206.0,2050,1,0
739,1445,1,2021-02-04,1,3,259,3962,21.0,2054,1,0
740,1447,1,2021-03-29,1,9,440,5896,,2057,1,0
741,1451,1,2021-10-21,1,1,135,1756,1.0,2061,1,0
742,1452,1,2021-03-03,1,7,403,5607,58.0,2062,1,0
743,1452,1,2021-02-18,1,7,403,5607,58.0,2063,1,0
744,1453,1,2021-06-01,1,13,514,6480,97.0,2065,1,0
745,1455,1,2021-08-27,1,16,559,6832,118.0,2068,1,0
746,1458,1,2022-01-23,1,8,426,5790,64.0,2071,1,0
747,1460,1,2021-03-09,1,21,624,7313,156.0,2072,1,0
748,1461,1,2021-06-29,1,5,323,5007,42.0,2073,1,0
749,1463,1,2021-01-15,5,41,680,7713,202.0,2074,1,0
750,1463,1,2021-01-14,1,28,680,7713,208.0,2077,1,0
751,1473,1,2021-04-30,1,24,652,7509,175.0,2097,1,0
752,1476,1,2021-11-28,1,3,257,3931,,2098,1,0
753,1479,1,2021-02-19,1,15,553,6779,114.0,2102,1,0
754,1483,1,2021-03-24,1,9,428,5805,70.0,2103,1,0
755,1486,1,2021-02-22,1,6,376,5409,,2111,1,0
756,1489,1,2021-10-26,1,8,423,5768,65.0,2115,1,0
757,1490,1,2021-03-14,1,1,136,1761,8.0,2117,1,0
758,1491,1,2021-06-30,1,15,548,6739,116.0,2119,1,0
759,1492,1,2021-05-15,1,3,252,3842,27.0,2120,1,0
760,1493,1,2021-03-12,1,10,466,6107,81.0,2121,1,0
761,1495,2,2021-09-18,7,43,344,5170,41.0,2125,1,0
762,1497,1,2021-11-02,1,1,90,1001,7.0,2127,1,0
763,1500,1,2021-01-29,1,6,364,5319,,2129,1,0
764,1505,1,2021-09-06,1,2,218,3248,16.0,2148,1,0
765,1506,1,2021-10-27,2,37,362,5306,51.0,2152,1,0
766,1508,1,2021-02-02,1,17,572,6926,127.0,2153,1,0
767,1514,1,2021-04-01,1,22,626,7323,165.0,2159,1,0
768,1520,1,2021-08-21,1,10,456,6032,77.0,2163,1,0
769,1521,1,2021-11-09,1,1,97,1100,6.0,2164,1,0
770,1525,1,2021-10-28,1,23,642,7440,173.0,2167,1,0
771,1525,1,2021-09-08,1,23,642,7440,170.0,2169,1,0
772,1526,2,2021-08-21,1,1,54,339,3.0,2171,1,0
773,1527,1,2021-12-10,3,38,569,6906,129.0,2173,1,0
774,1528,1,2021-01-19,1,6,378,5418,49.0,2174,1,0
775,1530,1,2021-06-22,2,36,158,2116,8.0,2176,1,0
776,1530,1,2021-06-22,1,1,158,2116,6.0,2177,1,0
777,1532,1,2021-10-07,1,10,454,6014,80.0,2180,1,0
778,1533,1,2021-10-22,1,7,403,5601,57.0,2181,1,0
779,1533,1,2021-10-06,1,7,403,5601,59.0,2182,1,0
780,1534,2,2021-10-12,1,6,377,5411,51.0,2184,1,0
781,1535,1,2021-07-26,1,8,419,5728,68.0,2185,1,0
782,1536,1,2021-09-26,1,3,266,4083,29.0,2186,1,0
783,1536,1,2021-10-20,1,3,266,4083,25.0,2187,1,0
784,1539,2,2021-01-28,1,4,294,4528,34.0,2191,1,0
785,1540,1,2021-09-15,1,1,121,1492,,2193,1,0
786,1541,1,2021-06-12,1,1,69,645,1.0,2194,1,0
787,1543,1,2021-12-24,1,13,516,6500,,2198,1,0
788,1544,1,2021-07-09,1,13,525,6566,102.0,2200,1,0
789,1545,1,2021-05-30,1,1,75,735,8.0,2202,1,0
790,1546,1,2021-02-20,1,5,321,4994,41.0,2204,1,0
791,1547,1,2021-05-13,1,3,267,4099,24.0,2205,1,0
792,1551,1,2021-05-02,1,11,482,6238,89.0,2210,1,0
793,1552,2,2021-06-19,1,33,722,8043,243.0,2211,1,0
794,1553,1,2021-08-22,1,7,384,5469,60.0,2212,1,0
795,1555,1,2021-04-11,1,1,168,2311,7.0,2217,1,0
796,1557,1,2021-10-12,1,27,678,7702,195.0,2218,1,0
797,1562,1,2021-10-11,1,9,428,5808,72.0,2223,1,0
798,1563,2,2021-08-12,1,2,241,3653,,2224,1,0
799,1564,1,2021-03-22,1,1,78,792,1.0,2226,1,0
800,1564,2,2021-03-10,1,1,78,792,,2227,1,0
801,1567,2,2021-02-28,6,42,187,2702,6.0,2239,1,0
802,1569,1,2021-11-12,1,8,410,5654,64.0,2241,1,0
803,1575,1,2021-12-13,1,3,269,4127,,2244,1,0
804,1576,1,2021-02-24,1,1,171,2384,6.0,2247,1,0
805,1581,1,2021-11-23,1,31,709,7939,225.0,2255,1,0
806,1584,1,2021-12-29,1,4,298,4621,34.0,2257,1,0
807,1585,1,2021-09-22,2,37,683,7737,203.0,2258,1,0
808,1590,1,2021-08-29,1,1,97,1114,9.0,2266,1,0
809,1595,1,2021-04-16,1,13,514,6484,,2273,1,0
810,1597,1,2021-03-28,1,12,507,6432,96.0,2276,1,0
811,1597,1,2021-03-28,1,12,507,6432,93.0,2277,1,0
812,1599,1,2021-04-13,1,1,209,3071,9.0,2279,1,0
813,1600,1,2021-09-01,1,1,75,736,7.0,2282,1,0
814,1601,1,2021-01-13,1,17,574,6939,127.0,2283,1,0
815,1602,1,2021-12-03,1,6,361,5296,,2286,1,0
816,1604,1,2021-03-30,1,7,389,5501,57.0,2287,1,0
817,1604,1,2021-03-29,1,7,389,5501,60.0,2288,1,0
818,1605,1,2021-10-27,1,12,493,6327,90.0,2290,1,0
819,1606,2,2021-10-06,1,5,340,5142,,2292,1,0
820,1606,1,2021-10-06,1,5,340,5142,44.0,2294,1,0
821,1607,1,2021-04-07,1,1,82,869,10.0,2296,1,0
822,1608,1,2021-10-28,1,5,320,4987,47.0,2297,1,0
823,1609,1,2021-09-02,1,1,116,1416,3.0,2298,1,0
824,1609,1,2021-08-27,1,1,116,1416,2.0,2299,1,0
825,1610,1,2022-01-02,9,45,630,7356,165.0,2301,1,0
826,1617,1,2022-01-09,1,1,107,1263,,2307,1,0
827,1618,1,2021-05-27,1,4,299,4638,37.0,2308,1,0
828,1620,1,2021-11-27,1,9,442,5912,70.0,2310,1,0
829,1622,1,2021-05-02,4,39,418,5726,67.0,2312,1,0
830,1622,1,2021-03-26,7,43,418,5726,67.0,2313,1,0
831,1625,1,2021-04-26,1,7,388,5490,61.0,2315,1,0
832,1628,1,2021-12-19,1,15,544,6710,117.0,2316,1,0
833,1628,1,2021-12-22,1,15,544,6710,,2319,1,0
834,1629,1,2021-08-21,1,18,589,7050,134.0,2322,1,0
835,1630,1,2021-09-05,1,28,687,7766,208.0,2324,1,0
836,1632,1,2021-10-01,1,11,479,6222,83.0,2327,1,0
837,1634,1,2021-07-23,1,1,207,3028,1.0,2328,1,0
838,1635,1,2021-03-09,1,1,51,284,10.0,2332,1,0
839,1637,1,2021-10-19,3,38,618,7268,156.0,2334,1,0
840,1641,1,2021-04-17,4,39,432,5837,73.0,2340,1,0
841,1645,2,2021-07-23,1,1,74,722,8.0,2348,1,0
842,1647,1,2021-04-20,1,5,347,5183,41.0,2352,1,0
843,1648,2,2021-11-13,1,9,445,5935,75.0,2354,1,0
844,1649,1,2021-11-06,1,9,449,5972,74.0,2356,1,0
845,1651,1,2021-03-22,1,20,604,7164,146.0,2357,1,0
846,1651,1,2021-03-22,6,42,604,7164,,2358,1,0
847,1652,2,2021-05-27,1,6,365,5321,52.0,2360,1,0
848,1652,2,2021-05-14,1,6,365,5321,50.0,2362,1,0
