CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
504,ITACT,66C,1,1
504,IPC,420,2,2
504,ITACT,66D,3,3
505,KPACT,96,1,1
505,KPACT,92,2,2
505,IPC,149,3,3
506,DPACT,3,1,1
506,IPC,506,2,2
507,IPC,447,1,1
508,MVACT,185,1,1
509,IPC,147,1,1
510,IPC,338,1,1
510,IPC,279,2,2
511,IPC,363,1,1
512,ITACT,66D,1,1
513,IPC,379,1,1
514,KPACT,92,1,1
514,IPC,143,2,2
514,KPACT,96,3,3
515,IPC,279,1,1
516,IPC,420,1,1
516,IPC,406,2,2
517,IPC,326,1,1
517,IPC,363,2,2
517,IPC,324,3,3
517,IPC,506,4,4
518,NDPS,20,1,1
519,ITACT,66C,1,1
520,IPC,420,1,1
521,ITACT,66,1,1
522,IPC,420,1,1
523,IPC,406,1,1
523,IPC,420,2,2
524,IPC,392,1,1
524,IPC,427,2,2
525,IPC,302,1,1
525,IPC,363,2,2
525,IPC,323,3,3
525,IPC,326,4,4
526,IPC,397,1,1
526,IPC,427,2,2
527,POCSO,8,1,1
527,POCSO,6,2,2
527,IPC,363,3,3
527,POCSO,4,4,4
528,IPC,498A,1,1
528,DPACT,4,2,2
529,IPC,420,1,1
529,ITACT,66D,2,2
529,ITACT,66,3,3
530,IPC,420,1,1
530,ITACT,66,2,2
530,ITACT,66C,3,3
531,ITACT,66D,1,1
531,ITACT,66,2,2
532,IPC,457,1,1
532,IPC,380,2,2
532,IPC,447,3,3
532,IPC,427,4,4
533,IPC,394,1,1
533,IPC,457,2,2
533,IPC,447,3,3
533,IPC,392,4,4
534,IPC,397,1,1
535,IPC,363,1,1
535,IPC,325,2,2
535,IPC,323,3,3
536,IPC,427,1,1
536,IPC,380,2,2
536,IPC,397,3,3
536,IPC,447,4,4
537,IPC,406,1,1
537,IPC,420,2,2
538,IPC,506,1,1
539,IPC,380,1,1
539,IPC,397,2,2
539,IPC,427,3,3
540,DPACT,3,1,1
540,IPC,376,2,2
540,IPC,509,3,3
541,IPC,498A,1,1
541,IPC,509,2,2
541,IPC,376,3,3
541,DPACT,3,4,4
542,ARMS,25,1,1
543,IPC,338,1,1
543,IPC,304A,2,2
544,DPACT,4,1,1
544,IPC,354,2,2
544,IPC,506,3,3
544,IPC,498A,4,4
545,ITACT,66C,1,1
545,IPC,420,2,2
545,ITACT,66,3,3
546,IPC,498A,1,1
546,IPC,376,2,2
546,IPC,506,3,3
546,IPC,509,4,4
547,IPC,394,1,1
547,IPC,427,2,2
548,IPC,148,1,1
548,KPACT,96,2,2
548,IPC,149,3,3
548,IPC,504,4,4
549,IPC,379,1,1
549,IPC,427,2,2
549,IPC,447,3,3
550,IPC,354,1,1
550,IPC,509,2,2
551,IPC,427,1,1
552,MVACT,185,1,1
552,MVACT,184,2,2
553,IPC,420,1,1
554,KEXC,32,1,1
554,KEXC,34,2,2
555,IPC,506,1,1
555,KPACT,109,2,2
556,ITACT,66C,1,1
557,IPC,394,1,1
558,IPC,420,1,1
558,IPC,406,2,2
559,IPC,379,1,1
559,IPC,457,2,2
560,IPC,324,1,1
560,IPC,325,2,2
561,IPC,420,1,1
562,IPC,420,1,1
562,ITACT,66C,2,2
563,IPC,420,1,1
564,IPC,427,1,1
564,IPC,379,2,2
564,IPC,392,3,3
565,IPC,457,1,1
565,IPC,380,2,2
565,IPC,427,3,3
566,IPC,406,1,1
566,IPC,420,2,2
567,IPC,326,1,1
567,IPC,363,2,2
567,IPC,506,3,3
568,IPC,427,1,1
569,IPC,406,1,1
569,IPC,420,2,2
570,IPC,379,1,1
571,IPC,325,1,1
571,IPC,302,2,2
571,IPC,324,3,3
572,IPC,447,1,1
572,IPC,506,2,2
572,KPACT,109,3,3
573,IPC,380,1,1
574,IPC,447,1,1
574,IPC,427,2,2
574,IPC,394,3,3
575,NDPS,29,1,1
575,NDPS,21,2,2
576,KPACT,92,1,1
576,IPC,147,2,2
577,NDPS,27,1,1
577,NDPS,21,2,2
577,NDPS,29,3,3
577,NDPS,22,4,4
578,NDPS,22,1,1
579,IPC,380,1,1
580,IPC,149,1,1
581,IPC,394,1,1
581,IPC,380,2,2
582,IPC,380,1,1
582,IPC,447,2,2
583,DPACT,3,1,1
584,IPC,279,1,1
584,MVACT,184,2,2
584,IPC,338,3,3
584,IPC,304A,4,4
585,IPC,307,1,1
586,ITACT,66C,1,1
587,IPC,447,1,1
588,IPC,447,1,1
588,IPC,457,2,2
588,IPC,394,3,3
589,IPC,506,1,1
589,KPACT,109,2,2
589,IPC,447,3,3
590,IPC,504,1,1
591,IPC,279,1,1
591,MVACT,185,2,2
592,IPC,420,1,1
592,IPC,406,2,2
593,IPC,304A,1,1
593,MVACT,184,2,2
594,IPC,457,1,1
594,IPC,380,2,2
594,IPC,397,3,3
594,IPC,394,4,4
595,IPC,420,1,1
595,ITACT,66,2,2
595,ITACT,66C,3,3
595,ITACT,66D,4,4
596,IPC,325,1,1
596,IPC,326,2,2
597,IPC,380,1,1
597,IPC,457,2,2
597,IPC,397,3,3
598,IPC,420,1,1
598,IPC,406,2,2
599,IPC,420,1,1
600,ITACT,66C,1,1
600,IPC,420,2,2
600,ITACT,66D,3,3
600,ITACT,66,4,4
601,IPC,498A,1,1
601,IPC,354,2,2
601,IPC,376,3,3
601,DPACT,4,4,4
602,IPC,148,1,1
602,KPACT,92,2,2
602,IPC,504,3,3
602,KPACT,96,4,4
603,IPC,420,1,1
603,IPC,406,2,2
604,IPC,509,1,1
605,IPC,420,1,1
606,IPC,304A,1,1
606,MVACT,184,2,2
607,IPC,354,1,1
607,IPC,498A,2,2
608,IPC,427,1,1
608,IPC,457,2,2
609,KPACT,96,1,1
609,IPC,148,2,2
609,IPC,147,3,3
609,KPACT,92,4,4
610,IPC,406,1,1
610,IPC,420,2,2
611,IPC,397,1,1
611,IPC,447,2,2
611,IPC,392,3,3
611,IPC,394,4,4
612,IPC,394,1,1
612,IPC,392,2,2
613,IPC,457,1,1
613,IPC,394,2,2
613,IPC,397,3,3
614,KPACT,96,1,1
614,KPACT,92,2,2
614,IPC,148,3,3
614,IPC,504,4,4
615,IPC,147,1,1
615,IPC,148,2,2
615,IPC,504,3,3
615,IPC,143,4,4
616,SCST,3(1)(r),1,1
616,SCST,3(1)(s),2,2
616,IPC,504,3,3
616,IPC,323,4,4
617,IPC,420,1,1
617,IPC,406,2,2
618,MVACT,184,1,1
619,IPC,363,1,1
620,MVACT,184,1,1
620,IPC,338,2,2
620,IPC,304A,3,3
620,MVACT,185,4,4
621,IPC,420,1,1
621,IPC,406,2,2
622,NDPS,27,1,1
622,NDPS,29,2,2
623,IPC,447,1,1
623,IPC,392,2,2
623,IPC,379,3,3
623,IPC,397,4,4
624,IPC,325,1,1
624,IPC,302,2,2
625,DPACT,3,1,1
626,ITACT,66C,1,1
627,POCSO,8,1,1
627,POCSO,12,2,2
627,POCSO,4,3,3
628,IPC,420,1,1
628,ITACT,66,2,2
628,ITACT,66D,3,3
628,ITACT,66C,4,4
629,DPACT,4,1,1
630,IPC,392,1,1
630,IPC,447,2,2
630,IPC,380,3,3
631,IPC,397,1,1
631,IPC,379,2,2
631,IPC,394,3,3
631,IPC,392,4,4
632,IPC,397,1,1
632,IPC,447,2,2
633,IPC,420,1,1
633,ITACT,66,2,2
633,ITACT,66C,3,3
634,IPC,304A,1,1
634,IPC,279,2,2
635,IPC,302,1,1
635,IPC,504,2,2
636,IPC,420,1,1
636,ITACT,66,2,2
636,ITACT,66C,3,3
636,ITACT,66D,4,4
637,MVACT,184,1,1
637,MVACT,185,2,2
637,IPC,279,3,3
637,IPC,304A,4,4
638,IPC,504,1,1
638,IPC,143,2,2
639,IPC,379,1,1
639,IPC,447,2,2
640,KPACT,92,1,1
640,IPC,143,2,2
640,IPC,504,3,3
641,IPC,338,1,1
642,IPC,506,1,1
642,IPC,325,2,2
643,ITACT,66,1,1
644,IPC,380,1,1
644,IPC,427,2,2
644,IPC,397,3,3
644,IPC,394,4,4
645,IPC,302,1,1
645,IPC,504,2,2
645,IPC,307,3,3
645,IPC,325,4,4
646,IPC,324,1,1
646,IPC,506,2,2
646,IPC,307,3,3
646,IPC,326,4,4
647,IPC,304A,1,1
647,IPC,338,2,2
647,MVACT,184,3,3
647,IPC,279,4,4
648,DPACT,4,1,1
648,IPC,376,2,2
649,IPC,504,1,1
649,IPC,324,2,2
649,IPC,325,3,3
650,ITACT,66D,1,1
650,ITACT,66C,2,2
651,IPC,379,1,1
651,IPC,392,2,2
652,IPC,304A,1,1
652,IPC,279,2,2
653,IPC,447,1,1
654,NDPS,29,1,1
654,NDPS,22,2,2
654,NDPS,27,3,3
654,NDPS,20,4,4
655,IPC,397,1,1
656,ITACT,66C,1,1
656,ITACT,66D,2,2
656,IPC,420,3,3
657,ITACT,66C,1,1
658,IPC,498A,1,1
658,IPC,506,2,2
658,DPACT,4,3,3
658,IPC,354,4,4
659,IPC,304A,1,1
659,IPC,279,2,2
659,IPC,338,3,3
659,MVACT,185,4,4
660,IPC,380,1,1
660,IPC,457,2,2
660,IPC,392,3,3
661,IPC,397,1,1
661,IPC,447,2,2
662,IPC,143,1,1
663,IPC,304A,1,1
663,IPC,279,2,2
664,IPC,406,1,1
665,IPC,376,1,1
665,IPC,498A,2,2
665,IPC,509,3,3
666,ITACT,66,1,1
666,ITACT,66D,2,2
667,ITACT,66D,1,1
668,IPC,279,1,1
668,IPC,338,2,2
668,IPC,304A,3,3
668,MVACT,185,4,4
669,IPC,279,1,1
669,MVACT,184,2,2
670,IPC,406,1,1
670,IPC,420,2,2
671,IPC,307,1,1
672,IPC,147,1,1
673,MVACT,185,1,1
674,IPC,406,1,1
674,IPC,420,2,2
675,NDPS,21,1,1
675,NDPS,27,2,2
676,IPC,380,1,1
676,IPC,397,2,2
676,IPC,394,3,3
676,IPC,457,4,4
677,MVACT,184,1,1
677,IPC,304A,2,2
678,IPC,304A,1,1
679,IPC,376,1,1
679,DPACT,3,2,2
680,IPC,504,1,1
680,IPC,323,2,2
681,IPC,380,1,1
682,IPC,379,1,1
683,IPC,392,1,1
684,IPC,323,1,1
684,IPC,506,2,2
684,IPC,326,3,3
684,IPC,363,4,4
685,ITACT,66,1,1
685,ITACT,66C,2,2
685,ITACT,66D,3,3
686,IPC,504,1,1
687,IPC,506,1,1
687,IPC,498A,2,2
688,IPC,392,1,1
688,IPC,397,2,2
688,IPC,394,3,3
689,IPC,457,1,1
690,IPC,143,1,1
690,KPACT,92,2,2
690,KPACT,96,3,3
691,IPC,504,1,1
692,IPC,307,1,1
692,IPC,325,2,2
692,IPC,302,3,3
693,IPC,447,1,1
694,ITACT,66,1,1
694,ITACT,66C,2,2
694,IPC,420,3,3
695,IPC,363,1,1
695,POCSO,8,2,2
695,POCSO,12,3,3
695,POCSO,6,4,4
696,IPC,354,1,1
696,IPC,509,2,2
696,IPC,498A,3,3
697,IPC,420,1,1
697,ITACT,66D,2,2
698,IPC,394,1,1
698,IPC,392,2,2
698,IPC,427,3,3
699,ITACT,66,1,1
700,NDPS,29,1,1
701,MVACT,185,1,1
701,IPC,304A,2,2
702,IPC,376,1,1
703,IPC,504,1,1
703,SCST,3(1)(r),2,2
703,IPC,323,3,3
704,IPC,323,1,1
704,IPC,506,2,2
704,IPC,504,3,3
705,IPC,380,1,1
705,IPC,427,2,2
705,IPC,392,3,3
705,IPC,397,4,4
706,IPC,338,1,1
706,IPC,304A,2,2
707,IPC,379,1,1
708,IPC,380,1,1
708,IPC,392,2,2
709,IPC,394,1,1
709,IPC,447,2,2
710,IPC,380,1,1
711,IPC,504,1,1
711,KPACT,92,2,2
711,IPC,143,3,3
711,IPC,148,4,4
712,IPC,376,1,1
712,IPC,354,2,2
713,MMDR,21,1,1
713,ARMS,25,2,2
713,MMDR,4,3,3
713,KEXC,34,4,4
714,IPC,379,1,1
714,IPC,392,2,2
714,IPC,457,3,3
715,KPACT,92,1,1
715,IPC,147,2,2
715,IPC,143,3,3
715,IPC,504,4,4
716,IPC,304A,1,1
716,MVACT,185,2,2
717,IPC,307,1,1
717,IPC,324,2,2
717,IPC,326,3,3
718,IPC,392,1,1
718,IPC,379,2,2
719,IPC,447,1,1
719,KPACT,109,2,2
720,KEXC,32,1,1
720,MMDR,21,2,2
721,IPC,427,1,1
721,IPC,379,2,2
721,IPC,380,3,3
721,IPC,457,4,4
722,IPC,307,1,1
722,IPC,325,2,2
723,IPC,325,1,1
724,IPC,447,1,1
724,KPACT,109,2,2
725,IPC,427,1,1
725,IPC,380,2,2
725,IPC,457,3,3
725,IPC,392,4,4
726,IPC,506,1,1
726,IPC,326,2,2
726,IPC,323,3,3
726,IPC,307,4,4
727,IPC,420,1,1
728,IPC,406,1,1
728,IPC,420,2,2
729,IPC,304A,1,1
729,MVACT,185,2,2
729,IPC,338,3,3
729,IPC,279,4,4
730,IPC,380,1,1
730,IPC,379,2,2
730,IPC,394,3,3
731,IPC,506,1,1
731,IPC,324,2,2
731,IPC,323,3,3
732,IPC,392,1,1
732,IPC,457,2,2
732,IPC,379,3,3
733,IPC,504,1,1
734,IPC,324,1,1
735,IPC,457,1,1
736,IPC,447,1,1
736,IPC,379,2,2
736,IPC,427,3,3
737,ITACT,66C,1,1
737,ITACT,66D,2,2
737,IPC,420,3,3
737,ITACT,66,4,4
738,IPC,279,1,1
738,IPC,338,2,2
739,NDPS,20,1,1
739,NDPS,29,2,2
740,IPC,376,1,1
740,IPC,354,2,2
740,IPC,498A,3,3
740,DPACT,3,4,4
741,MVACT,184,1,1
741,MVACT,185,2,2
741,IPC,338,3,3
741,IPC,279,4,4
742,ITACT,66C,1,1
742,ITACT,66,2,2
743,IPC,498A,1,1
743,IPC,354,2,2
743,DPACT,4,3,3
744,IPC,392,1,1
745,ITACT,66D,1,1
745,ITACT,66C,2,2
745,ITACT,66,3,3
745,IPC,420,4,4
746,IPC,338,1,1
746,MVACT,185,2,2
747,IPC,302,1,1
747,IPC,307,2,2
748,ITACT,66D,1,1
748,ITACT,66,2,2
748,IPC,420,3,3
749,IPC,498A,1,1
750,IPC,427,1,1
750,IPC,379,2,2
751,IPC,504,1,1
751,IPC,149,2,2
752,NDPS,21,1,1
752,NDPS,20,2,2
752,NDPS,29,3,3
753,KEXC,34,1,1
753,MMDR,4,2,2
753,KEXC,32,3,3
753,ARMS,25,4,4
754,IPC,148,1,1
754,IPC,143,2,2
755,IPC,509,1,1
756,POCSO,12,1,1
757,IPC,406,1,1
757,IPC,420,2,2
758,IPC,323,1,1
758,IPC,363,2,2
759,IPC,406,1,1
760,IPC,457,1,1
760,IPC,379,2,2
761,IPC,397,1,1
762,KPACT,109,1,1
762,IPC,506,2,2
762,IPC,447,3,3
763,MMDR,21,1,1
763,MMDR,4,2,2
764,KPACT,109,1,1
764,IPC,447,2,2
764,IPC,506,3,3
765,IPC,354,1,1
765,IPC,509,2,2
766,IPC,279,1,1
767,IPC,354,1,1
767,DPACT,3,2,2
767,IPC,376,3,3
768,IPC,406,1,1
768,IPC,420,2,2
769,IPC,427,1,1
769,IPC,380,2,2
769,IPC,447,3,3
770,NDPS,21,1,1
770,NDPS,27,2,2
770,NDPS,22,3,3
771,IPC,324,1,1
772,IPC,354,1,1
772,DPACT,4,2,2
772,IPC,376,3,3
772,IPC,509,4,4
773,IPC,506,1,1
774,IPC,447,1,1
774,IPC,427,2,2
775,IPC,504,1,1
775,IPC,323,2,2
776,NDPS,20,1,1
776,NDPS,29,2,2
777,IPC,394,1,1
778,ITACT,66C,1,1
779,POCSO,8,1,1
779,IPC,363,2,2
779,POCSO,4,3,3
780,IPC,420,1,1
780,ITACT,66D,2,2
780,ITACT,66,3,3
781,IPC,392,1,1
782,IPC,304A,1,1
782,MVACT,185,2,2
783,NDPS,27,1,1
783,NDPS,29,2,2
784,IPC,509,1,1
785,NDPS,22,1,1
785,NDPS,21,2,2
785,NDPS,20,3,3
785,NDPS,29,4,4
786,IPC,338,1,1
787,ITACT,66C,1,1
787,ITACT,66D,2,2
788,NDPS,29,1,1
788,NDPS,27,2,2
789,IPC,325,1,1
789,IPC,326,2,2
789,IPC,302,3,3
789,IPC,324,4,4
790,IPC,379,1,1
790,IPC,427,2,2
790,IPC,397,3,3
791,KPACT,92,1,1
792,IPC,376,1,1
792,IPC,498A,2,2
793,KEXC,34,1,1
794,IPC,420,1,1
794,IPC,406,2,2
795,MVACT,185,1,1
796,IPC,394,1,1
797,IPC,504,1,1
797,IPC,324,2,2
798,IPC,397,1,1
799,NDPS,20,1,1
799,NDPS,21,2,2
799,NDPS,27,3,3
800,IPC,392,1,1
801,ITACT,66C,1,1
802,IPC,392,1,1
803,MVACT,185,1,1
804,IPC,307,1,1
804,IPC,506,2,2
804,IPC,504,3,3
805,MVACT,184,1,1
805,IPC,279,2,2
805,IPC,304A,3,3
805,IPC,338,4,4
806,IPC,394,1,1
806,IPC,380,2,2
807,IPC,427,1,1
807,IPC,392,2,2
807,IPC,447,3,3
807,IPC,457,4,4
808,MVACT,184,1,1
809,IPC,406,1,1
809,IPC,420,2,2
810,IPC,394,1,1
811,MVACT,185,1,1
812,IPC,338,1,1
812,MVACT,184,2,2
812,IPC,279,3,3
812,MVACT,185,4,4
813,IPC,420,1,1
813,ITACT,66C,2,2
813,ITACT,66,3,3
813,ITACT,66D,4,4
814,ITACT,66,1,1
814,ITACT,66C,2,2
814,ITACT,66D,3,3
815,IPC,420,1,1
815,IPC,406,2,2
816,IPC,394,1,1
816,IPC,397,2,2
817,IPC,394,1,1
817,IPC,379,2,2
817,IPC,427,3,3
818,KPACT,96,1,1
818,IPC,504,2,2
818,IPC,148,3,3
818,IPC,143,4,4
819,DPACT,4,1,1
819,IPC,376,2,2
820,IPC,379,1,1
820,IPC,394,2,2
821,IPC,325,1,1
821,IPC,363,2,2
821,IPC,323,3,3
822,IPC,304A,1,1
822,MVACT,185,2,2
823,MMDR,4,1,1
823,KEXC,34,2,2
823,KEXC,32,3,3
823,ARMS,25,4,4
824,IPC,427,1,1
825,IPC,380,1,1
825,IPC,427,2,2
825,IPC,447,3,3
825,IPC,394,4,4
826,MVACT,185,1,1
826,MVACT,184,2,2
826,IPC,304A,3,3
827,IPC,506,1,1
827,IPC,509,2,2
828,MVACT,185,1,1
828,IPC,338,2,2
829,IPC,148,1,1
829,IPC,147,2,2
829,IPC,143,3,3
830,NDPS,21,1,1
830,NDPS,29,2,2
830,NDPS,20,3,3
831,IPC,427,1,1
832,IPC,380,1,1
832,IPC,397,2,2
832,IPC,379,3,3
832,IPC,427,4,4
833,IPC,406,1,1
834,NDPS,29,1,1
834,NDPS,20,2,2
834,NDPS,27,3,3
835,IPC,506,1,1
835,IPC,509,2,2
835,IPC,376,3,3
835,IPC,354,4,4
836,IPC,394,1,1
837,IPC,394,1,1
838,IPC,406,1,1
839,IPC,447,1,1
840,IPC,380,1,1
840,IPC,447,2,2
840,IPC,379,3,3
841,IPC,147,1,1
841,KPACT,92,2,2
841,KPACT,96,3,3
842,IPC,307,1,1
842,IPC,504,2,2
843,ITACT,66C,1,1
844,IPC,363,1,1
844,IPC,324,2,2
844,IPC,504,3,3
845,DPACT,4,1,1
845,IPC,509,2,2
846,IPC,363,1,1
847,KPACT,96,1,1
847,IPC,504,2,2
848,IPC,420,1,1
849,MVACT,185,1,1
849,IPC,338,2,2
850,IPC,379,1,1
850,IPC,427,2,2
850,IPC,447,3,3
851,MVACT,185,1,1
851,IPC,279,2,2
851,IPC,304A,3,3
852,IPC,427,1,1
852,IPC,457,2,2
853,IPC,457,1,1
854,IPC,397,1,1
854,IPC,457,2,2
854,IPC,379,3,3
854,IPC,447,4,4
855,IPC,326,1,1
855,IPC,363,2,2
856,IPC,379,1,1
856,IPC,457,2,2
857,IPC,420,1,1
857,IPC,406,2,2
858,DPACT,3,1,1
859,IPC,397,1,1
860,IPC,324,1,1
860,IPC,325,2,2
861,IPC,379,1,1
861,IPC,392,2,2
862,SCST,3(1)(r),1,1
863,ITACT,66,1,1
863,IPC,420,2,2
863,ITACT,66C,3,3
864,IPC,504,1,1
864,IPC,148,2,2
865,IPC,394,1,1
865,IPC,392,2,2
865,IPC,427,3,3
865,IPC,397,4,4
866,IPC,506,1,1
867,IPC,504,1,1
867,IPC,149,2,2
867,IPC,143,3,3
868,IPC,363,1,1
868,POCSO,4,2,2
868,POCSO,12,3,3
869,IPC,394,1,1
870,ITACT,66,1,1
871,IPC,379,1,1
871,IPC,397,2,2
871,IPC,392,3,3
872,NDPS,29,1,1
872,NDPS,22,2,2
872,NDPS,20,3,3
872,NDPS,21,4,4
873,IPC,427,1,1
873,IPC,397,2,2
873,IPC,379,3,3
873,IPC,457,4,4
874,POCSO,8,1,1
874,POCSO,4,2,2
874,POCSO,6,3,3
875,MVACT,184,1,1
876,IPC,392,1,1
876,IPC,457,2,2
876,IPC,427,3,3
877,IPC,379,1,1
877,IPC,447,2,2
878,IPC,406,1,1
878,IPC,420,2,2
879,IPC,325,1,1
880,IPC,427,1,1
881,IPC,397,1,1
881,IPC,457,2,2
881,IPC,379,3,3
882,IPC,338,1,1
882,MVACT,184,2,2
883,IPC,420,1,1
883,IPC,406,2,2
884,IPC,406,1,1
884,IPC,420,2,2
885,POCSO,4,1,1
885,IPC,363,2,2
886,IPC,406,1,1
887,IPC,147,1,1
887,KPACT,92,2,2
888,IPC,143,1,1
889,IPC,397,1,1
890,IPC,498A,1,1
890,IPC,509,2,2
891,IPC,326,1,1
891,IPC,323,2,2
891,IPC,325,3,3
892,IPC,504,1,1
892,KPACT,92,2,2
892,IPC,149,3,3
892,IPC,148,4,4
893,IPC,447,1,1
893,IPC,394,2,2
894,IPC,427,1,1
895,DPACT,4,1,1
895,IPC,376,2,2
895,DPACT,3,3,3
896,IPC,148,1,1
896,IPC,504,2,2
896,IPC,149,3,3
896,KPACT,96,4,4
897,ITACT,66C,1,1
897,ITACT,66,2,2
897,ITACT,66D,3,3
897,IPC,420,4,4
898,IPC,498A,1,1
898,IPC,506,2,2
899,POCSO,8,1,1
900,IPC,323,1,1
900,IPC,302,2,2
901,IPC,143,1,1
901,KPACT,96,2,2
901,IPC,504,3,3
902,IPC,304A,1,1
903,IPC,325,1,1
903,IPC,506,2,2
903,IPC,323,3,3
903,IPC,504,4,4
904,IPC,323,1,1
904,IPC,504,2,2
905,IPC,338,1,1
905,MVACT,185,2,2
905,IPC,304A,3,3
906,DPACT,3,1,1
906,IPC,506,2,2
906,DPACT,4,3,3
907,IPC,457,1,1
907,IPC,447,2,2
907,IPC,379,3,3
908,IPC,392,1,1
909,IPC,420,1,1
909,IPC,406,2,2
910,IPC,323,1,1
911,IPC,363,1,1
911,IPC,323,2,2
911,IPC,307,3,3
911,IPC,302,4,4
912,IPC,397,1,1
912,IPC,457,2,2
913,IPC,498A,1,1
913,IPC,509,2,2
913,IPC,354,3,3
914,DPACT,3,1,1
914,IPC,506,2,2
915,IPC,420,1,1
915,IPC,406,2,2
916,KPACT,109,1,1
916,IPC,506,2,2
916,IPC,447,3,3
917,IPC,420,1,1
918,IPC,506,1,1
918,IPC,498A,2,2
919,IPC,148,1,1
919,KPACT,92,2,2
919,IPC,504,3,3
919,IPC,143,4,4
920,IPC,147,1,1
920,IPC,149,2,2
921,ITACT,66,1,1
921,ITACT,66D,2,2
922,IPC,509,1,1
922,IPC,498A,2,2
922,DPACT,3,3,3
923,IPC,504,1,1
923,IPC,148,2,2
923,IPC,149,3,3
923,KPACT,92,4,4
924,IPC,397,1,1
925,IPC,379,1,1
926,IPC,354,1,1
926,IPC,506,2,2
926,IPC,498A,3,3
927,MVACT,185,1,1
928,NDPS,29,1,1
928,NDPS,21,2,2
928,NDPS,27,3,3
928,NDPS,22,4,4
929,IPC,143,1,1
929,IPC,147,2,2
929,IPC,504,3,3
930,IPC,376,1,1
930,IPC,506,2,2
930,DPACT,3,3,3
930,DPACT,4,4,4
931,ITACT,66C,1,1
931,IPC,420,2,2
932,IPC,506,1,1
932,IPC,354,2,2
933,IPC,325,1,1
933,IPC,307,2,2
933,IPC,506,3,3
933,IPC,302,4,4
934,IPC,279,1,1
934,MVACT,185,2,2
935,IPC,354,1,1
935,DPACT,3,2,2
935,IPC,376,3,3
935,IPC,498A,4,4
936,IPC,406,1,1
936,IPC,420,2,2
937,IPC,427,1,1
938,MVACT,184,1,1
938,IPC,279,2,2
938,MVACT,185,3,3
938,IPC,304A,4,4
939,IPC,406,1,1
939,IPC,420,2,2
940,IPC,397,1,1
940,IPC,392,2,2
941,IPC,420,1,1
941,IPC,406,2,2
942,IPC,420,1,1
942,ITACT,66,2,2
942,ITACT,66C,3,3
942,ITACT,66D,4,4
943,IPC,504,1,1
943,IPC,326,2,2
943,IPC,323,3,3
944,IPC,279,1,1
944,MVACT,184,2,2
944,IPC,304A,3,3
944,IPC,338,4,4
945,IPC,324,1,1
945,IPC,363,2,2
946,IPC,406,1,1
946,IPC,420,2,2
947,ITACT,66D,1,1
947,ITACT,66,2,2
947,IPC,420,3,3
947,ITACT,66C,4,4
948,IPC,504,1,1
948,IPC,323,2,2
948,IPC,324,3,3
948,IPC,326,4,4
949,IPC,302,1,1
949,IPC,324,2,2
949,IPC,363,3,3
950,IPC,420,1,1
950,IPC,406,2,2
951,IPC,420,1,1
951,ITACT,66C,2,2
951,ITACT,66,3,3
952,IPC,420,1,1
952,IPC,406,2,2
953,ITACT,66C,1,1
953,IPC,420,2,2
953,ITACT,66,3,3
954,IPC,304A,1,1
955,ITACT,66C,1,1
955,IPC,420,2,2
955,ITACT,66,3,3
955,ITACT,66D,4,4
956,IPC,406,1,1
956,IPC,420,2,2
957,IPC,323,1,1
957,SCST,3(1)(s),2,2
958,NDPS,22,1,1
958,NDPS,20,2,2
959,IPC,380,1,1
959,IPC,397,2,2
959,IPC,379,3,3
959,IPC,427,4,4
960,DPACT,4,1,1
960,DPACT,3,2,2
961,POCSO,12,1,1
961,IPC,363,2,2
962,IPC,394,1,1
962,IPC,397,2,2
963,IPC,498A,1,1
963,DPACT,3,2,2
963,IPC,354,3,3
964,KPACT,96,1,1
964,IPC,149,2,2
965,IPC,307,1,1
966,IPC,504,1,1
967,IPC,406,1,1
967,IPC,420,2,2
968,POCSO,6,1,1
968,POCSO,4,2,2
969,IPC,354,1,1
969,IPC,506,2,2
969,DPACT,4,3,3
970,IPC,363,1,1
970,IPC,302,2,2
971,IPC,406,1,1
971,IPC,420,2,2
972,DPACT,4,1,1
972,IPC,509,2,2
973,IPC,380,1,1
974,ITACT,66,1,1
974,ITACT,66D,2,2
975,DPACT,3,1,1
975,DPACT,4,2,2
976,IPC,420,1,1
976,ITACT,66,2,2
977,DPACT,3,1,1
978,IPC,498A,1,1
978,IPC,354,2,2
978,IPC,509,3,3
979,IPC,420,1,1
979,IPC,406,2,2
980,IPC,302,1,1
980,IPC,307,2,2
981,ITACT,66D,1,1
982,IPC,324,1,1
982,IPC,363,2,2
982,IPC,323,3,3
982,IPC,326,4,4
983,IPC,447,1,1
983,IPC,457,2,2
983,IPC,379,3,3
983,IPC,397,4,4
984,IPC,420,1,1
984,IPC,406,2,2
985,IPC,380,1,1
986,IPC,420,1,1
987,ITACT,66D,1,1
987,ITACT,66,2,2
988,ITACT,66D,1,1
988,ITACT,66,2,2
989,IPC,506,1,1
989,IPC,498A,2,2
989,DPACT,3,3,3
989,IPC,509,4,4
990,IPC,457,1,1
990,IPC,380,2,2
991,MVACT,185,1,1
992,DPACT,4,1,1
993,IPC,457,1,1
993,IPC,397,2,2
993,IPC,394,3,3
994,IPC,307,1,1
994,IPC,325,2,2
994,IPC,506,3,3
995,ITACT,66C,1,1
996,IPC,338,1,1
997,IPC,149,1,1
998,IPC,354,1,1
998,DPACT,3,2,2
999,IPC,504,1,1
999,IPC,326,2,2
999,IPC,325,3,3
