CSID,CaseMasterID,csdate,cstype,PolicePersonID
560,810,2021-08-07 05:53:47.067118,A,6190
561,811,2021-07-19 23:30:34.507940,A,3335
562,812,2021-06-27 09:07:21.919527,A,5208
563,813,2022-02-28 05:27:26.771826,A,2123
564,814,2021-04-15 16:17:16.044503,C,3874
565,815,2021-12-05 22:09:44.357204,A,6753
566,816,2021-07-25 07:46:54.755047,C,5211
567,818,2021-11-20 22:55:40.128246,A,7364
568,819,2021-07-15 04:32:22.611328,A,6797
569,820,2021-12-25 02:57:45.999632,C,5149
570,821,2021-03-18 18:54:45.061369,A,4852
571,822,2021-07-13 17:17:23.761350,A,8002
572,824,2022-06-22 20:03:25.586160,A,7489
573,825,2022-08-31 03:32:16.286437,A,6522
574,826,2021-06-30 10:11:20.936840,A,6535
575,828,2022-01-11 20:17:46.392331,A,3976
576,832,2021-04-18 00:56:17.142192,A,6130
577,833,2021-11-17 01:50:28.626778,A,2902
578,834,2021-04-09 21:45:06.735175,A,7648
579,835,2021-12-09 16:44:13.155364,A,5824
580,836,2021-08-28 13:33:55.069673,C,6103
581,838,2021-05-27 19:58:45.120374,A,7059
582,839,2022-05-12 12:02:24.165970,C,1553
583,841,2022-01-04 17:05:35.868202,A,2638
584,843,2021-11-05 19:12:57.033510,C,1787
585,844,2022-01-20 22:13:29.794865,A,5671
586,845,2021-07-16 22:44:25.710946,A,7175
587,846,2021-07-30 17:16:29.718529,A,661
588,847,2021-09-08 15:00:06.693295,A,7259
589,848,2021-12-19 02:59:52.851336,A,1691
590,850,2021-10-24 18:05:22.958053,C,3453
591,851,2021-11-28 13:18:01.193247,C,5598
592,852,2021-05-26 22:25:33.761217,A,7634
593,853,2021-02-28 07:19:41.255913,C,6466
594,854,2022-03-10 10:35:57.454154,A,3655
595,857,2021-11-12 01:31:28.419471,A,7369
596,858,2021-08-09 08:44:16.650500,A,5778
597,859,2022-01-17 23:29:19.224779,A,2729
598,861,2021-09-24 21:44:26.027898,A,4891
599,863,2021-04-11 20:08:24.119229,A,7211
600,866,2021-10-24 04:44:43.425426,A,5397
601,867,2021-10-10 06:36:23.756128,A,6251
602,868,2021-05-12 19:15:41.909971,A,6983
603,870,2021-09-07 16:52:27.190592,A,4690
604,871,2021-10-10 07:22:33.214791,C,7434
605,872,2021-12-29 16:08:11.998692,A,1848
606,873,2021-08-09 15:22:02.656803,A,6667
607,874,2021-06-19 20:52:12.088085,A,7567
608,875,2022-01-21 10:27:19.137130,A,3316
609,876,2022-02-12 10:59:01.255469,C,6545
610,877,2021-11-19 00:21:01.103266,A,6184
611,878,2021-05-19 09:57:03.079906,B,5045
612,879,2021-08-15 15:43:00.192799,A,5663
613,880,2022-01-30 06:45:26.232928,A,7900
614,882,2022-01-12 12:38:25.413215,A,5186
615,883,2021-09-16 11:21:45.887969,A,6883
616,884,2022-04-16 22:42:59.941411,A,3946
617,885,2022-02-14 00:51:46.139579,B,6162
618,886,2022-06-10 16:44:01.785153,C,999
619,889,2022-04-07 01:47:03.367994,C,5560
620,890,2021-12-16 16:13:28.257431,B,7156
621,891,2022-04-08 02:49:37.479357,A,5830
622,895,2021-05-25 18:32:28.259003,A,4814
623,896,2022-04-13 08:10:20.387153,B,7375
624,897,2022-01-03 08:54:12.118523,C,6599
625,898,2022-05-16 01:35:13.500530,A,1909
626,902,2022-01-13 07:45:27.479262,A,1130
627,903,2021-04-15 06:42:42.539183,A,6592
628,904,2022-04-04 14:54:54.855867,A,217
629,905,2021-07-27 14:40:50.960296,A,5595
630,906,2021-11-08 17:43:23.647864,C,6077
631,907,2021-07-15 13:17:50.083199,B,383
632,908,2021-12-02 08:57:13.421872,A,8106
633,911,2022-10-24 01:50:21.743326,A,3966
634,912,2021-09-15 02:17:51.839004,A,5814
635,913,2021-03-11 04:11:47.570209,A,4990
636,915,2021-12-31 14:21:46.947233,C,4650
637,918,2021-07-02 10:54:38.856880,A,3876
638,919,2021-09-29 17:04:32.981820,A,7464
639,920,2021-08-04 18:38:24.254044,A,6070
640,921,2022-01-09 03:15:51.411821,C,7975
641,922,2021-09-28 17:30:27.738964,A,1312
642,923,2022-03-06 16:42:46.290029,A,2101
643,925,2021-07-10 07:01:51.582544,C,5480
644,927,2021-06-21 06:32:10.820888,A,6713
645,928,2021-02-14 15:37:16.167455,A,1434
646,929,2021-06-13 03:58:52.628769,A,5580
647,930,2021-07-05 03:03:11.912437,C,7483
648,931,2021-09-02 13:25:47.327842,C,118
649,932,2021-08-19 15:15:56.040905,A,3839
650,933,2021-06-06 13:33:03.062553,A,2287
651,936,2021-11-21 21:24:35.381460,A,4625
652,937,2022-03-22 08:02:48.420497,C,910
653,938,2022-03-12 07:12:15.091754,A,1961
654,940,2021-08-26 04:50:01.233660,A,6692
655,943,2021-09-01 13:22:40.014017,A,7608
656,944,2022-05-01 15:21:27.966915,A,6781
657,945,2021-10-06 03:31:05.889805,A,7515
658,946,2022-03-25 02:21:32.375451,A,5319
659,948,2021-07-10 07:23:10.084803,A,5477
660,949,2022-02-20 13:09:46.114181,B,2866
661,950,2021-07-31 14:39:09.325538,A,3894
662,951,2022-02-20 11:06:37.738797,B,2829
663,953,2022-05-17 01:25:58.976929,C,99
664,954,2021-07-23 06:52:10.834745,A,7744
665,957,2021-07-26 08:37:25.893667,C,6255
666,958,2021-08-18 11:49:09.745003,A,7275
667,960,2022-01-27 19:24:40.014835,A,4951
668,961,2021-10-18 04:23:53.716705,A,46
669,962,2022-04-03 12:13:23.785477,A,238
670,963,2022-04-08 00:17:22.080740,A,1938
671,965,2021-09-03 18:29:40.856837,C,7475
672,966,2021-10-31 06:48:11.677536,C,1678
673,967,2021-12-15 12:36:43.795395,C,7055
674,969,2021-05-20 23:32:49.174224,B,4541
675,970,2021-11-11 11:10:34.148007,C,7252
676,971,2021-03-17 23:06:53.672903,A,5780
677,973,2021-11-09 09:49:27.361064,C,354
678,974,2021-12-18 06:26:20.665829,A,6096
679,976,2022-03-22 04:10:02.385543,A,788
680,977,2021-10-08 17:07:15.717067,A,4298
681,978,2022-03-08 17:06:18.984261,B,2102
682,982,2022-05-02 08:53:52.083381,B,3977
683,983,2022-03-20 13:47:35.087358,C,6938
684,984,2021-12-13 09:49:22.250464,A,5209
685,985,2021-08-21 09:33:02.072703,C,5427
686,987,2022-01-30 16:59:23.587776,A,5897
687,989,2021-11-19 13:56:17.915188,A,5116
688,992,2021-09-28 07:56:15.426988,A,7606
689,993,2021-04-01 07:34:21.705220,C,4719
690,994,2021-05-15 07:34:33.955325,A,7058
691,995,2021-09-12 13:40:17.256487,C,3075
692,996,2021-12-22 10:27:38.659501,A,5055
693,997,2021-11-14 13:17:14.650214,A,861
694,999,2021-09-07 22:45:39.494866,A,7442
695,1000,2022-05-06 01:48:26.484162,C,1969
696,1001,2021-08-17 09:52:37.102352,A,5813
697,1002,2022-01-01 02:32:28.010820,A,5120
698,1004,2022-10-27 12:56:40.892776,A,4873
699,1006,2021-06-03 07:47:57.694272,A,3162
700,1009,2021-08-26 06:23:34.307799,A,4637
701,1010,2021-11-02 05:03:27.315199,B,6651
702,1011,2021-08-13 14:21:55.632431,A,2635
703,1012,2022-02-07 16:07:33.661667,B,7229
704,1014,2021-06-30 12:14:59.250329,A,4150
705,1016,2021-05-13 03:36:59.205579,A,6897
706,1017,2021-07-28 08:49:02.995604,A,4436
707,1018,2021-12-12 14:03:44.820315,A,6205
708,1019,2021-10-23 00:00:27.208227,A,56
709,1020,2021-06-07 06:13:15.392972,A,7827
710,1021,2021-12-02 07:44:28.009448,A,6829
711,1022,2022-01-08 19:04:43.083257,A,6929
712,1023,2021-09-27 09:46:44.098359,A,4826
713,1024,2021-12-10 20:20:11.707779,C,3327
714,1025,2022-01-29 11:31:05.323190,C,7361
715,1026,2021-10-03 14:56:48.678921,A,596
716,1027,2021-07-04 22:19:43.872762,A,4358
717,1029,2022-02-11 05:50:21.561700,A,1238
718,1030,2021-10-02 03:05:24.792476,A,5478
719,1032,2021-07-23 21:55:10.718801,A,6135
720,1033,2022-04-11 09:20:14.529470,A,6561
721,1034,2021-09-13 08:58:17.966963,C,6893
722,1035,2022-01-15 04:01:11.770559,A,7816
723,1036,2021-09-10 22:07:45.727213,A,6097
724,1037,2022-03-15 21:06:15.872609,A,6984
725,1038,2021-07-31 14:20:47.084308,A,4011
726,1039,2022-02-16 01:38:24.569941,C,1655
727,1040,2021-04-13 01:51:36.197174,B,6619
728,1042,2021-10-29 06:15:29.736056,A,6151
729,1043,2021-10-21 20:43:46.129871,A,5711
730,1044,2021-11-13 02:39:17.850959,A,5319
731,1045,2021-11-10 05:54:22.353907,A,179
732,1046,2022-01-04 00:55:30.734289,A,5298
733,1047,2022-03-21 06:31:25.241961,C,7101
734,1049,2021-06-08 23:29:18.713123,A,5726
735,1052,2021-06-29 14:19:12.918138,B,5920
736,1053,2021-09-21 17:24:17.649375,A,5812
737,1054,2021-10-03 05:07:14.763372,A,7660
738,1055,2021-12-09 01:45:42.999442,A,5272
739,1057,2021-09-09 14:03:12.140336,A,5739
740,1059,2021-06-22 02:57:17.827801,A,8002
741,1060,2022-05-25 01:13:50.211759,B,7712
742,1061,2021-12-15 05:06:28.698533,A,7586
743,1062,2022-01-02 17:50:14.929356,A,7833
744,1064,2021-03-22 09:30:19.486918,A,1352
745,1065,2021-08-08 09:43:27.759130,A,6364
746,1067,2021-12-27 09:19:40.455834,A,7455
747,1068,2021-07-18 22:14:29.949007,C,6532
748,1071,2021-09-26 17:47:31.281844,A,2403
749,1072,2021-12-27 20:51:34.135081,A,5165
750,1074,2021-12-03 17:32:46.869577,A,1408
751,1075,2021-09-16 00:18:02.797267,C,1101
752,1076,2021-12-07 02:46:23.372485,A,3518
753,1078,2021-12-14 10:52:29.334620,A,3861
754,1079,2021-06-28 13:23:01.459277,A,6536
755,1080,2021-11-05 12:12:29.175422,A,7252
756,1081,2022-05-29 03:07:39.857598,C,6636
757,1082,2021-10-09 17:41:25.567426,A,7842
758,1083,2021-08-25 07:00:59.544077,A,1045
759,1085,2022-02-19 23:32:47.602747,A,1417
760,1086,2021-06-04 18:08:15.758037,A,6077
761,1087,2022-03-08 12:33:11.838381,A,2667
762,1089,2021-04-11 01:42:15.318042,C,6848
763,1090,2021-11-25 07:32:47.535079,A,7118
764,1093,2021-09-22 17:36:12.374557,A,6295
765,1094,2021-07-21 10:30:07.013053,A,6899
766,1095,2022-03-31 05:50:59.563250,A,1904
767,1096,2021-10-15 08:45:35.723458,B,160
768,1097,2021-08-11 21:30:47.985945,A,5243
769,1099,2022-01-03 05:18:04.433574,A,7792
770,1100,2022-02-06 12:18:33.441201,C,7294
771,1101,2022-03-17 08:11:00.229910,A,4464
772,1103,2021-03-13 13:27:56.710663,C,1984
773,1104,2022-02-17 23:28:29.320474,A,7695
774,1105,2021-12-17 20:14:32.189737,A,6656
775,1106,2021-11-16 22:02:58.911852,B,4742
776,1107,2021-08-02 13:41:57.867249,A,7287
777,1109,2022-01-05 06:09:52.876798,A,4379
778,1111,2021-05-13 04:28:09.914930,A,6661
779,1112,2021-02-08 16:30:27.712525,A,4587
780,1114,2021-10-03 23:35:42.505097,C,2977
781,1116,2022-01-25 14:10:09.128347,C,5764
782,1117,2021-07-29 04:32:34.649387,A,7854
783,1118,2021-08-01 15:04:28.563653,A,7646
784,1120,2021-06-05 14:14:43.317214,A,1464
785,1121,2021-05-10 03:45:24.020779,B,6665
786,1122,2022-02-04 08:31:33.121161,A,2436
787,1123,2021-08-09 06:13:56.900334,A,4657
788,1124,2022-01-19 03:17:25.202110,C,628
789,1125,2021-12-11 14:56:40.440019,A,8022
790,1126,2021-08-22 15:03:38.324875,A,309
791,1128,2021-12-10 09:35:39.816873,A,7309
792,1129,2021-06-12 04:07:46.390493,C,2779
793,1130,2021-05-31 16:59:13.004177,A,5990
794,1131,2021-07-05 01:02:31.053964,A,6298
795,1132,2021-11-17 04:58:02.727230,A,6502
796,1134,2021-06-08 00:20:46.883608,A,3435
797,1136,2022-03-20 17:22:33.604052,A,3031
798,1138,2021-04-16 22:12:43.564241,A,6687
799,1139,2021-09-13 04:05:11.822565,A,7086
800,1140,2021-08-30 00:55:03.653128,A,912
801,1141,2021-12-24 20:51:35.048961,B,5785
802,1142,2022-04-01 19:19:02.857651,C,2425
803,1143,2021-09-03 20:47:42.018769,A,7278
804,1144,2022-01-17 13:32:43.839541,A,5965
805,1145,2022-02-18 17:19:02.703813,A,7415
806,1149,2021-08-18 23:51:50.798401,A,6713
807,1153,2021-12-02 22:21:28.774917,A,2734
808,1154,2021-11-11 19:43:20.828129,C,5267
809,1155,2021-08-02 09:17:04.668174,A,7024
810,1156,2021-06-27 09:20:44.820033,A,1875
811,1157,2021-06-05 03:31:59.982742,A,3856
812,1161,2022-02-24 16:56:00.761608,A,7610
813,1162,2021-07-17 23:51:04.296973,A,7179
814,1164,2021-09-12 02:15:48.097740,A,1685
815,1166,2021-06-17 19:18:11.152370,A,5317
816,1167,2021-09-22 12:41:40.814012,C,7335
817,1169,2021-06-23 00:10:20.203352,A,4124
818,1170,2021-05-30 05:14:26.248860,A,5665
819,1171,2021-11-27 11:28:48.699508,A,5933
820,1172,2021-12-14 09:52:31.940786,A,5902
821,1173,2022-01-09 17:40:19.441499,A,7059
822,1174,2021-10-23 19:07:50.939443,C,692
823,1175,2021-07-04 21:29:47.157583,B,7867
824,1177,2021-09-01 04:45:07.631552,A,7855
825,1178,2022-02-11 19:05:03.217790,A,7680
826,1179,2021-11-19 08:29:27.774839,A,2333
827,1180,2021-12-31 15:31:05.615530,A,3099
828,1181,2021-07-26 09:23:51.902403,B,2585
829,1182,2021-06-19 01:09:38.902581,A,7090
830,1183,2021-10-01 23:03:02.215674,A,4357
831,1184,2021-03-14 10:18:28.821619,A,144
832,1185,2022-02-23 16:05:22.236784,A,2286
833,1187,2021-07-14 07:34:50.745764,B,1477
834,1189,2021-07-09 12:45:22.119793,A,6637
835,1191,2021-09-10 09:20:08.422444,A,7592
836,1195,2021-06-08 06:56:10.697189,A,2914
837,1196,2021-08-12 23:54:04.574184,A,5032
838,1197,2021-08-25 19:41:00.923245,A,6687
839,1198,2021-09-23 17:08:48.218661,A,6220
840,1199,2021-07-06 16:42:13.213096,A,3413
841,1200,2021-07-25 13:01:27.459246,A,147
842,1202,2021-09-20 06:53:49.808635,A,6333
843,1203,2021-05-01 03:31:36.821383,C,2487
844,1204,2022-03-23 18:02:41.693865,A,2631
845,1205,2022-01-04 03:15:45.855577,A,6325
846,1206,2022-06-29 17:24:34.407603,A,5594
847,1209,2021-03-31 22:14:05.676118,A,2824
848,1211,2022-05-31 19:02:41.491290,A,811
849,1213,2021-06-23 17:16:16.095441,C,6252
850,1214,2021-06-22 16:46:44.115705,A,3145
851,1215,2021-06-24 15:10:15.991080,A,6133
852,1216,2021-06-22 09:35:21.525569,A,1443
853,1218,2021-11-19 06:03:14.971923,C,5488
854,1219,2021-12-08 07:13:54.127839,C,7691
855,1220,2022-03-08 14:59:14.124314,A,4550
856,1221,2021-03-28 01:22:22.859458,A,7976
857,1224,2021-07-05 20:54:49.280996,A,483
858,1225,2021-11-28 09:44:47.772881,A,7449
859,1226,2022-01-01 22:03:20.870737,A,6750
860,1227,2021-04-09 18:33:47.443596,A,3981
861,1228,2021-04-12 08:52:36.506463,C,3417
862,1230,2022-01-01 00:41:50.463080,A,2287
863,1231,2021-07-12 03:51:20.132644,A,5537
864,1233,2021-12-23 13:21:07.610915,C,104
865,1234,2022-04-23 03:47:22.796083,A,5862
866,1236,2021-10-17 15:33:30.582653,A,6270
867,1239,2021-11-02 08:14:45.019531,A,5963
868,1240,2021-08-28 09:51:38.045699,B,7322
869,1242,2022-02-26 17:42:11.294557,A,5878
870,1243,2022-01-16 23:07:35.412522,A,5398
871,1244,2021-05-05 18:28:14.322157,C,3210
872,1245,2021-11-16 10:46:18.852693,B,707
873,1248,2021-04-11 22:28:10.523368,A,5270
874,1249,2022-02-14 03:43:02.747324,A,1549
875,1250,2022-02-04 01:06:27.386020,A,7665
876,1252,2021-07-12 09:07:48.337432,A,5557
877,1253,2021-06-06 05:08:04.461665,A,6411
878,1256,2021-06-16 05:42:17.031552,C,4469
879,1258,2021-09-10 09:44:00.894810,A,7685
880,1259,2021-12-23 06:25:18.574277,A,7922
881,1261,2022-04-02 17:45:07.345500,B,916
882,1262,2021-10-14 00:51:03.398030,A,3332
883,1263,2021-09-27 04:39:17.058435,A,5886
884,1264,2021-09-14 05:04:07.979900,A,7199
885,1265,2021-10-11 06:30:22.592159,A,7137
886,1266,2021-04-09 21:47:54.874052,A,6445
887,1270,2022-05-30 04:46:52.741344,A,5103
888,1271,2022-01-04 05:31:35.694687,A,6097
889,1272,2022-04-11 20:55:57.447135,A,5633
890,1273,2021-05-10 20:48:05.400559,A,7383
891,1274,2021-06-30 19:26:52.289127,A,38
892,1275,2021-06-02 04:27:25.408161,B,6085
893,1277,2022-03-30 22:15:28.323463,A,5275
894,1279,2021-10-24 12:01:25.688276,A,663
895,1280,2021-09-07 03:45:19.817415,C,4056
896,1281,2021-07-07 11:15:59.134344,A,6530
897,1282,2021-06-04 04:32:25.388664,A,7982
898,1283,2022-02-01 22:38:09.214406,C,5373
899,1286,2021-09-24 17:26:30.851633,A,6523
900,1287,2022-05-24 09:22:53.413754,B,3549
901,1288,2021-10-03 05:49:33.453062,A,7561
902,1289,2021-05-05 13:27:50.727183,C,5134
903,1291,2021-12-03 00:34:01.394541,C,5113
904,1292,2021-05-22 15:24:54.569607,C,317
905,1293,2022-02-21 12:09:30.528287,C,4991
906,1296,2021-10-15 01:38:31.177252,B,5854
907,1299,2021-09-03 04:29:35.710821,A,5921
908,1301,2021-06-06 21:39:59.828778,A,6760
909,1302,2021-07-09 23:50:53.267687,C,2832
910,1303,2022-02-06 02:19:15.603660,A,4461
911,1304,2021-11-12 16:45:21.979039,A,7944
912,1305,2022-01-05 22:24:42.737043,A,1386
913,1308,2021-10-16 03:52:04.901961,A,6927
914,1310,2021-07-28 10:39:21.420152,A,5317
915,1312,2022-02-15 10:56:55.188676,A,5564
916,1315,2021-05-08 19:09:27.628410,A,4271
917,1316,2021-04-13 08:03:26.624915,A,7380
918,1317,2021-08-17 06:06:36.570385,A,1325
919,1318,2021-11-18 15:52:43.702045,B,6776
920,1319,2022-02-08 00:16:07.050979,C,7852
921,1321,2021-05-23 15:06:26.360415,A,6420
922,1323,2021-12-17 06:24:22.964540,A,3766
923,1324,2021-02-04 08:32:37.727128,A,6142
924,1326,2022-02-24 02:22:52.066173,A,2461
925,1327,2021-11-02 05:11:49.380376,C,8096
926,1328,2021-11-02 13:34:07.253572,C,7221
927,1330,2021-03-13 00:31:48.447915,A,5915
928,1331,2021-12-13 15:35:35.363235,A,32
929,1332,2021-12-16 21:40:20.112363,A,7810
930,1336,2021-04-13 17:16:00.279148,C,7148
931,1337,2022-02-02 03:54:50.584685,A,1535
932,1338,2021-11-21 05:56:22.927891,C,3392
933,1339,2022-03-10 15:52:26.448149,A,5170
934,1341,2021-04-16 17:21:49.554380,A,5076
935,1342,2021-10-10 01:01:02.610203,B,8083
936,1343,2021-05-12 04:22:30.162759,A,7793
937,1344,2022-01-02 18:17:00.730493,A,5095
938,1345,2022-02-15 05:36:15.105439,B,7714
939,1347,2021-10-11 15:49:16.911226,B,7493
940,1348,2022-02-21 22:54:39.988689,A,4117
941,1351,2022-01-23 00:32:04.231032,A,6721
942,1353,2021-10-25 01:17:42.021980,C,4665
943,1355,2021-11-16 20:41:07.760286,C,5395
944,1357,2021-10-28 09:48:48.012804,C,7233
945,1358,2022-04-01 09:45:20.783913,A,7222
946,1360,2022-01-26 19:13:10.328303,B,5383
947,1362,2021-10-13 22:45:57.740381,A,5184
948,1363,2021-10-18 17:31:02.816912,A,5250
949,1368,2021-09-19 04:01:44.999673,C,7228
950,1369,2022-04-17 21:01:04.806134,A,3464
951,1370,2022-05-17 16:24:41.785095,C,4130
952,1371,2021-10-15 21:34:34.490763,A,4560
953,1372,2021-12-04 20:33:26.188673,B,6957
954,1373,2021-06-09 14:45:57.881875,C,5849
955,1374,2021-11-10 11:54:13.358232,A,6752
956,1376,2021-10-31 00:51:54.464348,A,2187
957,1377,2021-09-24 10:19:19.225577,A,3664
958,1378,2021-09-11 02:48:44.580851,A,5257
959,1379,2021-09-25 17:42:41.090193,A,1900
960,1380,2021-05-16 02:34:08.598793,B,7190
961,1381,2021-12-05 21:49:48.893072,A,5312
962,1383,2022-04-04 01:18:22.092760,C,7379
963,1384,2021-02-23 12:07:58.740286,A,229
964,1386,2021-09-11 20:48:35.143464,A,6413
965,1390,2021-09-25 01:06:05.602897,C,6624
966,1391,2021-05-28 14:50:11.088724,A,7581
967,1392,2021-11-07 00:51:10.333438,C,7073
968,1393,2021-09-30 16:41:44.304340,B,5438
969,1394,2021-09-14 12:17:20.920177,A,300
970,1396,2021-12-17 18:20:13.591175,A,6225
971,1397,2021-11-28 20:26:55.697069,A,6762
972,1398,2022-04-28 00:59:39.725662,C,7457
973,1400,2021-09-22 01:36:25.174050,A,1015
974,1403,2022-02-21 17:52:15.737497,A,7828
975,1404,2021-08-22 02:51:37.251748,A,5316
976,1405,2021-08-16 18:29:45.562514,B,7609
977,1406,2022-02-11 06:52:27.386053,A,7588
978,1407,2021-06-28 19:39:16.437431,A,4849
979,1409,2021-04-03 10:53:03.304994,B,7083
980,1410,2021-12-26 22:30:11.865142,A,1100
981,1411,2022-06-12 03:47:03.494267,C,3748
982,1412,2021-12-07 17:54:00.393641,A,5144
983,1413,2021-06-28 16:00:31.329278,A,7150
984,1415,2022-01-02 06:52:52.869689,A,3384
985,1416,2021-11-21 17:12:31.246183,A,5467
986,1417,2021-06-20 07:07:52.143545,A,7950
987,1418,2022-05-31 16:55:17.810058,A,8052
988,1419,2022-01-02 06:30:40.002715,C,3064
989,1420,2021-07-02 21:51:40.035327,C,6859
990,1421,2022-04-05 08:10:57.853943,A,7615
991,1422,2021-04-05 05:31:04.071746,A,1220
992,1423,2021-05-14 00:27:51.492555,A,5651
993,1424,2021-08-06 07:40:21.499247,C,1133
994,1425,2021-06-25 18:51:48.880441,A,6453
995,1426,2022-03-02 05:09:48.512812,A,4978
996,1427,2021-03-22 14:25:17.723851,A,7562
997,1428,2022-04-18 14:50:39.207369,A,6453
998,1430,2021-11-06 03:56:22.264621,C,6229
999,1431,2021-10-26 09:40:04.921085,A,7522
1000,1432,2021-04-01 17:30:23.198916,A,1467
1001,1435,2021-05-17 02:21:44.889867,A,60
1002,1436,2021-08-20 19:41:40.191079,C,7448
1003,1437,2021-08-20 12:26:02.703854,A,3282
1004,1439,2022-02-08 12:21:41.099608,A,7185
1005,1441,2021-10-29 21:38:30.272033,A,7808
1006,1444,2021-07-14 20:34:34.888657,A,7729
1007,1445,2021-03-07 06:54:12.281290,A,3962
1008,1446,2021-06-17 09:31:51.865127,C,6112
1009,1447,2021-05-17 14:20:41.750058,A,5896
1010,1451,2021-12-07 21:46:08.759231,A,1756
1011,1452,2021-08-18 05:45:46.954425,B,5607
1012,1453,2021-07-29 22:45:26.333158,C,6480
1013,1454,2021-10-22 17:46:56.042253,C,5759
1014,1455,2021-11-06 19:18:26.565353,A,6832
1015,1458,2022-03-31 11:41:07.826450,B,5790
1016,1459,2021-08-11 13:22:01.924990,C,906
1017,1460,2021-05-08 14:14:08.858085,A,7313
1018,1461,2021-11-15 08:26:02.993740,A,5007
1019,1462,2021-05-16 05:33:35.555117,A,3861
1020,1463,2021-04-04 12:50:49.872332,A,7713
1021,1465,2021-05-21 09:25:34.617573,C,4697
1022,1473,2021-05-25 23:43:36.655935,A,7509
1023,1475,2022-01-29 01:12:06.260746,C,3701
1024,1476,2021-12-20 15:53:19.407992,A,3931
1025,1479,2021-05-30 18:40:14.886174,A,6779
1026,1481,2021-11-19 04:57:22.298997,A,1247
1027,1482,2021-08-18 02:07:39.852730,C,6255
1028,1486,2021-06-14 18:37:26.598848,A,5409
1029,1488,2021-02-19 07:53:21.005475,A,8025
1030,1489,2022-01-08 12:08:53.792324,A,5768
1031,1490,2021-06-06 09:01:47.072380,A,1761
1032,1491,2021-08-14 11:13:09.637908,A,6739
1033,1492,2021-06-14 14:49:29.525275,A,3842
1034,1493,2021-05-09 00:08:55.241029,C,6107
1035,1495,2021-10-20 06:25:37.404547,A,5170
1036,1496,2021-10-19 01:31:16.009977,C,6911
1037,1497,2021-11-24 20:16:24.281911,C,1001
1038,1499,2021-11-09 04:10:01.999545,A,7450
1039,1500,2021-05-31 08:00:27.135241,B,5319
1040,1502,2022-01-12 19:10:29.562230,B,6106
1041,1503,2022-03-01 17:43:48.594376,C,7767
1042,1505,2021-11-04 10:40:46.736076,A,3248
1043,1506,2021-12-09 08:47:58.434973,C,5306
1044,1507,2021-03-30 08:42:31.688933,A,5904
1045,1508,2021-03-24 22:43:06.024379,A,6926
1046,1509,2021-07-22 20:23:10.959685,C,4548
1047,1513,2021-08-31 13:20:27.418205,B,3253
1048,1514,2021-07-26 07:34:10.368337,A,7323
1049,1517,2021-07-30 15:31:02.957451,A,2191
1050,1518,2021-12-28 18:29:12.025175,C,2812
1051,1520,2021-11-23 15:55:48.857649,A,6032
1052,1521,2021-12-10 05:30:08.225715,A,1100
1053,1522,2021-04-13 17:34:59.681851,A,791
1054,1525,2021-12-25 18:15:15.669715,A,7440
1055,1526,2021-10-08 16:52:43.036773,C,339
1056,1527,2022-01-06 02:03:29.020555,C,6906
1057,1528,2021-07-02 06:30:21.081379,A,5418
1058,1530,2021-10-01 07:12:17.142268,A,2116
1059,1532,2021-12-10 23:34:43.052821,A,6014
1060,1533,2022-05-07 16:39:32.723553,A,5601
1061,1534,2022-01-07 19:43:54.793967,A,5411
1062,1535,2021-08-14 16:56:02.223603,A,5728
1063,1536,2022-04-01 07:53:46.198371,A,4083
1064,1539,2021-05-02 21:52:43.837448,A,4528
1065,1540,2021-12-09 05:23:02.817314,A,1492
1066,1541,2021-07-26 21:35:10.163179,A,645
1067,1543,2022-02-20 15:57:54.262148,A,6500
