CaseMasterID,OccuranceFromDate,OccuranceToDate,latitude,longitude
363,2021-07-11 09:32:05.501195,2021-07-11 12:27:47.870658,12.23287,76.376552
364,2021-04-17 12:53:40.230738,2021-04-17 17:04:19.794425,16.896789,75.581874
365,2021-10-29 19:59:51.025556,2021-10-29 22:33:49.394602,,
366,2021-07-28 12:02:40.567664,,,
367,2021-06-19 04:25:25.131623,2021-06-19 05:14:42.710814,12.326009,76.56024
368,2021-01-18 10:22:34.280761,,13.073973,78.35968
369,2021-09-01 22:35:48.564092,2021-09-02 00:18:39.537219,15.899132,74.652441
370,2021-10-23 04:30:34.268700,2021-10-23 06:30:34.268700,16.200154,77.450596
371,2021-07-21 09:50:51.230933,2021-07-21 11:50:51.230933,12.884387,77.523758
372,2021-08-24 09:21:27.019818,2021-08-24 09:44:24.471946,12.967189,77.568676
373,2021-12-13 01:02:43.436593,2021-12-13 01:40:50.639120,,
374,2021-08-15 09:45:50.079320,2021-08-15 11:05:21.769949,12.94893,77.524108
375,2021-11-07 10:10:02.811977,2021-11-07 10:28:49.278186,12.868125,77.55218
376,2021-06-25 20:48:07.784844,,14.99499,76.872787
377,2021-01-21 06:28:58.732330,,14.716681,74.236161
378,2021-03-06 03:49:02.134455,2021-03-06 06:32:50.808596,13.30168,78.188065
379,2021-08-27 12:04:43.290462,2021-08-27 13:01:04.995381,15.297284,75.009307
380,2021-07-21 08:02:13.493786,2021-07-21 09:20:47.689606,12.998768,76.237864
381,2021-05-31 01:48:52.391393,2021-05-31 02:20:24.646244,14.26117,76.532226
382,2021-09-29 15:13:59.868642,2021-09-29 15:35:28.039703,13.007996,77.490356
383,2021-12-08 01:15:30.175818,2021-12-08 01:22:06.329582,13.340016,74.795754
384,2021-03-31 11:22:13.098689,2021-03-31 11:29:41.840711,15.093033,76.778692
385,2021-03-01 17:18:19.679437,,13.772115,75.583486
386,2021-08-16 06:39:32.398621,2021-08-16 11:58:06.808640,12.992501,77.432562
387,2021-02-21 07:05:03.254406,2021-02-21 07:10:12.524312,15.647584,74.941834
388,2021-09-15 15:44:19.600092,,16.871137,75.681004
389,2021-04-16 05:01:15.141699,2021-04-16 05:30:14.919536,,
390,2021-05-30 18:40:53.415795,2021-05-30 23:52:05.460496,14.749114,75.340417
391,2021-03-03 17:15:15.554186,2021-03-03 19:15:15.554186,16.63211,75.610156
392,2021-01-23 18:42:49.866911,,13.175795,77.352918
393,2021-10-02 20:24:36.796346,,13.350994,77.117245
394,2021-04-08 14:14:10.169361,2021-04-08 14:33:52.147508,,
395,2021-04-05 23:31:45.036223,2021-04-06 00:28:00.496979,13.267878,77.031372
396,2021-04-27 17:40:48.541070,2021-04-27 19:41:47.569085,15.819906,74.34906
397,2021-05-16 14:03:12.221055,,17.882951,77.559104
398,2021-07-07 22:43:04.541467,2021-07-08 05:54:56.562704,17.09165,76.755648
399,2021-12-12 16:56:49.745888,2021-12-12 17:21:26.666513,13.0274,77.514915
400,2021-05-05 06:47:45.338958,,,
401,2021-01-14 16:14:01.052919,2021-01-14 17:14:54.205906,13.259449,77.642588
402,2021-10-17 13:09:07.015103,2021-10-17 14:30:32.269646,13.061263,77.497417
403,2021-04-11 09:50:43.601428,2021-04-11 14:05:22.728262,12.901613,77.714371
404,2021-09-01 00:23:07.143952,2021-09-01 00:56:21.259258,13.305151,75.811261
405,2021-02-23 17:13:49.989154,2021-02-23 18:34:25.268570,17.330715,76.716233
406,2021-02-08 19:16:18.215552,,,
407,2021-05-01 10:41:58.587198,2021-05-01 12:41:58.587198,,
408,2021-06-13 18:12:28.002454,2021-06-14 00:25:29.310970,13.406912,77.584146
409,2021-12-29 09:14:59.300140,2021-12-29 09:15:29.106103,15.972515,74.440677
410,2021-01-14 06:05:04.679413,2021-01-14 06:27:16.540012,16.047215,77.435226
411,2021-10-04 11:35:12.978501,,12.894016,77.603416
412,2021-09-10 13:46:04.165625,,17.133496,76.776451
413,2021-01-02 00:32:31.051461,2021-01-02 07:00:15.257113,15.161729,76.933997
414,2021-06-25 19:12:06.883691,2021-06-25 20:12:07.314366,12.816011,75.285991
415,2021-12-24 21:45:58.658338,2021-12-24 22:26:22.385714,14.407332,75.951989
416,2021-08-08 17:18:16.324936,2021-08-08 18:14:16.185695,13.539102,77.20004
417,2021-11-03 00:24:08.809547,,12.883572,75.976517
418,2021-04-09 00:58:57.065087,2021-04-09 06:10:24.816923,11.993435,76.955924
419,2021-05-07 09:57:23.138342,,15.723616,74.514723
420,2021-12-13 07:20:17.654245,2021-12-13 08:27:23.368184,,
421,2021-10-20 15:57:36.821328,2021-10-20 18:11:01.349510,,
422,2021-12-20 02:18:50.181673,2021-12-20 04:48:57.206414,,
423,2021-11-25 03:31:09.652870,2021-11-25 04:09:05.817304,14.42528,75.778777
424,2021-09-07 05:32:40.901928,2021-09-07 07:17:20.823755,12.887204,77.357481
425,2021-08-20 15:55:46.364008,2021-08-20 16:02:04.350986,12.631683,76.928988
426,2021-08-27 11:33:16.148888,2021-08-27 15:30:24.077158,15.362115,76.11639
427,2021-02-08 13:56:48.966076,,12.859457,77.572584
428,2021-08-27 16:18:12.058941,2021-08-27 17:44:46.199880,,
429,2021-01-28 13:44:33.261165,2021-01-28 15:07:31.363141,14.055113,75.679438
430,2021-05-14 01:37:37.340586,2021-05-14 02:54:14.064164,,
431,2021-08-14 04:59:10.508561,2021-08-14 11:05:04.306004,16.109293,75.720779
432,2021-01-18 08:47:00.584304,2021-01-18 10:31:23.270292,13.056407,77.610128
433,2021-02-13 01:05:25.266099,,12.885259,74.910835
434,2021-02-01 19:57:37.384381,,13.063676,76.117993
435,2021-05-10 07:49:48.726477,2021-05-10 08:53:36.673347,,
436,2021-11-09 11:26:49.555928,2021-11-09 13:26:49.555928,15.643578,75.501602
437,2021-08-25 03:00:47.220846,2021-08-25 09:09:46.482346,,
438,2021-05-21 07:10:13.516651,2021-05-21 08:23:27.824561,12.746122,77.169715
439,2021-03-20 05:36:31.720117,2021-03-20 07:36:31.720117,,
440,2021-04-22 20:46:06.423514,2021-04-22 21:26:47.654513,,
441,2021-05-06 08:02:44.900727,,12.205867,76.568182
442,2021-07-01 18:20:06.859499,2021-07-01 20:20:06.859499,15.506141,75.156848
443,2021-11-15 02:49:02.554796,2021-11-15 03:13:07.703924,15.20017,76.999021
444,2021-06-30 10:45:27.241483,,15.37415,75.185355
445,2021-04-17 16:13:33.638304,,15.16313,77.044368
446,2021-10-03 09:42:47.383501,,,
447,2021-10-10 00:38:23.498540,2021-10-10 01:28:10.338632,16.167282,75.588131
448,2021-12-22 06:37:16.925325,2021-12-22 06:38:14.303737,12.98389,75.120342
449,2021-03-27 10:23:59.037683,,13.235404,77.122156
450,2021-04-27 16:01:34.752919,2021-04-27 18:01:34.752919,,
451,2021-02-19 14:51:35.134787,2021-02-19 15:05:07.220378,12.996528,77.389505
452,2021-03-05 02:19:45.417863,2021-03-05 02:46:52.814118,12.974691,77.489076
453,2021-01-20 09:01:40.617285,2021-01-20 09:07:27.736841,15.510624,75.227834
454,2021-12-22 09:39:03.689082,,13.519888,77.818052
455,2021-01-17 15:10:01.735982,2021-01-17 16:20:04.563795,13.307187,75.747568
456,2021-06-02 20:24:07.973996,2021-06-02 21:06:58.675946,15.328866,76.435259
457,2021-01-21 09:41:20.290405,2021-01-21 12:27:00.190940,12.456743,75.74667
458,2021-06-14 11:48:52.766545,2021-06-14 15:59:10.336866,13.287228,77.015955
459,2021-07-09 01:34:26.550627,2021-07-09 02:55:54.266539,15.416647,75.155551
460,2021-01-22 12:09:05.304514,,14.426657,75.88988
461,2021-11-20 16:32:51.544621,2021-11-20 23:06:55.209005,17.362943,76.904681
462,2021-04-21 04:13:06.106493,2021-04-21 04:17:28.526949,12.319004,76.495864
463,2021-09-23 10:31:49.903498,2021-09-23 13:13:28.805440,12.881354,77.642331
464,2021-12-31 01:37:42.385667,,12.939337,77.611974
465,2021-05-24 11:30:12.283131,2021-05-24 11:30:33.047490,14.434939,75.822906
466,2021-02-13 07:20:40.362797,,12.86443,77.633101
467,2021-02-06 10:07:19.708234,2021-02-06 10:10:47.570461,15.877344,74.402439
468,2021-12-16 00:03:21.631387,2021-12-16 00:29:27.218134,16.82911,75.649128
469,2021-07-14 17:39:28.159368,2021-07-14 19:39:28.159368,15.286879,75.132192
470,2021-08-11 23:33:04.644141,2021-08-12 00:48:50.137375,13.414595,76.990556
471,2021-03-29 08:10:57.669737,2021-03-29 08:44:56.190272,,
472,2021-05-10 09:25:13.962746,2021-05-10 09:54:10.000136,13.05589,75.936169
473,2021-11-30 00:48:05.855777,2021-11-30 01:24:50.289737,15.893312,74.589914
474,2021-04-07 14:47:52.581651,2021-04-07 15:43:35.514554,,
475,2021-06-24 01:49:27.935012,2021-06-24 04:33:00.632927,12.04513,76.987282
476,2021-12-15 21:20:07.005117,2021-12-16 00:13:59.172471,,
477,2021-09-03 06:44:20.020563,2021-09-03 06:47:36.226522,,
478,2021-02-13 02:14:00.047797,2021-02-13 04:51:51.231273,13.969041,75.546
479,2021-03-25 01:46:49.427847,2021-03-25 05:40:24.808508,13.227326,78.284036
480,2021-03-08 20:10:37.686662,,15.570033,75.692825
481,2021-03-03 08:34:25.456939,,12.798191,77.493652
482,2021-01-07 08:34:30.185665,2021-01-07 10:34:30.185665,12.820213,75.039335
483,2021-06-17 20:39:42.954278,,,
484,2021-06-25 05:39:17.955346,2021-06-25 06:01:23.808787,12.810158,77.601383
485,2021-01-14 16:03:48.191686,2021-01-14 16:43:33.603486,12.754766,77.2536
486,2021-07-19 03:17:52.551075,2021-07-19 06:42:28.283135,15.198215,76.846145
487,2021-05-20 17:00:05.544406,2021-05-20 19:00:05.544406,13.297189,75.877984
488,2021-11-18 07:44:09.078838,2021-11-18 09:44:09.078838,12.253122,76.770037
489,2021-04-13 22:12:07.027447,,16.73716,77.103611
490,2021-04-01 05:14:04.393020,2021-04-01 09:32:41.238291,15.471425,76.091278
491,2021-04-20 06:27:00.136102,2021-04-20 06:40:28.665820,15.195492,76.425059
492,2021-05-14 07:50:54.850870,,14.647856,74.150641
493,2021-10-15 10:13:06.227583,2021-10-15 13:11:51.037206,13.400115,77.7192
494,2021-03-01 05:32:45.357601,2021-03-01 08:04:14.098918,12.853763,75.085874
495,2021-11-09 00:55:37.163551,2021-11-09 02:25:27.017054,12.989211,77.576898
496,2021-11-28 00:48:01.696432,2021-11-28 02:48:27.360754,12.425151,76.7293
497,2021-10-18 14:52:47.945081,2021-10-18 15:21:32.085601,13.072866,77.407601
498,2021-05-02 11:07:04.533864,2021-05-02 11:38:52.449134,15.966712,74.542612
499,2021-06-17 07:34:38.668982,2021-06-17 09:24:06.106664,15.022384,76.884269
500,2021-07-22 03:13:00.622987,2021-07-22 03:13:25.184438,15.315358,76.924839
501,2021-09-20 08:16:05.309730,,12.980608,77.516961
502,2021-03-21 17:05:48.835756,2021-03-21 19:05:48.835756,14.793585,74.121567
503,2021-01-18 18:13:15.623499,2021-01-18 18:25:49.584437,12.911748,77.623531
504,2021-01-06 05:57:26.791993,2021-01-06 07:57:26.791993,12.920718,74.948716
505,2021-09-19 09:43:39.748838,2021-09-19 11:43:39.748838,15.416206,75.136383
506,2021-07-29 13:16:48.070600,,12.780828,74.901054
507,2021-08-30 22:45:56.468649,2021-08-30 23:03:49.700706,13.167412,78.05485
508,2021-10-04 14:00:49.564753,,16.183538,77.24701
509,2021-06-27 09:28:45.574262,2021-06-27 12:33:03.878156,12.812349,77.698245
510,2021-06-07 18:29:25.239550,2021-06-07 19:01:18.005331,16.931666,75.639233
511,2021-09-05 13:04:05.840295,2021-09-05 13:50:02.835262,12.702972,77.273889
512,2021-03-27 07:45:43.276301,,16.679416,75.647652
513,2021-03-20 23:59:59.127797,2021-03-21 01:30:00.314504,17.165953,76.832578
514,2021-06-17 07:29:36.359513,2021-06-17 07:57:01.788391,13.535398,74.797956
515,2021-01-25 04:49:30.610665,2021-01-25 06:49:30.610665,12.294963,76.714781
516,2021-05-15 07:47:49.298162,2021-05-15 09:17:39.612352,12.935409,77.597878
517,2021-02-14 07:18:08.549191,2021-02-14 08:04:44.465282,12.023688,76.907062
518,2021-02-03 06:03:49.149432,2021-02-03 08:03:49.149432,12.893617,77.634907
519,2021-04-03 11:44:29.442427,2021-04-03 11:49:38.426173,16.216496,77.337542
520,2021-05-29 12:34:08.197507,,15.360085,75.088463
521,2021-03-31 12:56:50.276807,2021-03-31 14:56:50.276807,14.461266,75.943521
522,2021-05-21 11:44:12.376742,2021-05-21 11:44:38.370063,,
523,2021-08-20 14:40:01.432453,,17.279528,76.870116
524,2021-12-18 00:14:58.591239,,12.917221,77.571291
525,2021-07-07 03:27:17.920119,2021-07-07 04:46:10.106619,16.859115,77.186231
526,2021-09-09 02:22:29.743815,2021-09-09 03:34:37.344141,,
527,2021-03-12 12:56:59.836527,,12.824007,77.554266
528,2021-08-14 06:10:45.843582,2021-08-14 13:20:10.221163,12.78023,74.882954
529,2021-05-01 08:16:17.343696,2021-05-01 08:20:13.337534,12.978972,77.600381
530,2021-10-11 17:26:06.165848,2021-10-11 17:52:33.278126,13.250464,77.022257
531,2021-09-05 11:02:18.205149,2021-09-05 11:51:04.628954,13.287157,77.146489
532,2021-01-10 02:28:59.989627,2021-01-10 08:43:11.814986,12.724958,77.229432
533,2021-12-20 01:52:12.517398,2021-12-20 02:52:37.276345,17.710353,77.584263
534,2021-03-13 01:02:48.547312,2021-03-13 06:17:32.491431,12.937542,77.587881
535,2021-10-22 09:52:56.463916,,,
536,2021-08-16 03:03:19.147926,2021-08-16 08:41:13.602566,,
537,2021-09-24 08:57:30.470456,,,
538,2021-06-21 11:57:32.752924,2021-06-21 12:09:12.362157,12.889005,74.897884
539,2021-03-02 01:05:54.154956,2021-03-02 02:02:27.854369,,
540,2021-03-11 12:28:30.135022,2021-03-11 14:08:28.117048,,
541,2021-05-12 10:22:54.409740,2021-05-12 10:27:56.527799,,
542,2021-01-18 11:16:02.903689,,,
543,2021-05-20 07:27:01.383993,2021-05-20 09:41:43.804088,12.90219,77.554629
544,2021-06-06 14:52:59.519127,,13.041547,76.17255
545,2021-08-27 15:46:47.209190,,13.052726,78.071107
546,2021-03-18 15:01:50.942214,2021-03-18 16:14:33.209517,,
547,2021-10-29 01:11:29.142530,2021-10-29 02:27:53.450152,12.773573,75.154391
548,2021-07-01 12:44:58.126003,2021-07-01 13:06:08.653256,13.816673,75.754078
549,2021-02-15 05:46:55.025534,,,
550,2021-09-06 11:41:23.756243,2021-09-06 13:20:00.394958,,
551,2021-02-22 00:36:08.491983,2021-02-22 03:14:44.886501,12.193185,76.608771
552,2021-02-13 15:51:32.069049,2021-02-13 17:51:32.069049,,
553,2021-10-11 11:11:13.019570,,12.944773,77.572369
554,2021-06-08 07:51:51.467130,2021-06-08 09:51:51.467130,,
555,2021-05-24 05:49:27.118079,2021-05-24 05:56:06.275412,16.658041,77.216472
556,2021-04-07 19:51:09.503634,2021-04-07 20:08:46.428049,,
557,2021-03-31 02:34:40.709947,2021-03-31 02:53:16.372141,15.523286,75.010679
558,2021-03-10 04:04:44.729606,2021-03-10 06:04:44.729606,17.344014,76.83401
559,2021-01-28 17:59:50.932595,,12.735518,74.865143
560,2021-12-10 22:26:51.502928,2021-12-11 04:10:16.718233,12.19589,76.463407
561,2021-05-05 14:15:53.552283,2021-05-05 16:15:53.552283,12.866985,77.68188
562,2021-01-23 11:49:25.188442,,15.6453,75.039781
563,2021-06-01 01:13:20.929134,,12.951337,77.546517
564,2021-02-28 03:18:20.613638,2021-02-28 03:26:03.754973,12.920852,77.531806
565,2021-08-30 19:35:25.600883,2021-08-30 20:43:57.643454,,
566,2021-01-17 23:44:33.696859,2021-01-18 02:51:59.083494,16.787177,77.118805
567,2021-09-07 13:02:28.698072,2021-09-07 15:02:28.698072,12.907487,75.985324
568,2021-05-18 02:19:33.520792,2021-05-18 02:40:17.508769,17.969897,77.427636
569,2021-06-15 09:48:27.143373,,12.899778,74.74438
570,2021-08-09 04:59:44.848341,2021-08-09 07:32:30.112982,14.743649,74.0
571,2021-02-23 19:18:02.923127,2021-02-23 21:21:42.575793,,
572,2021-07-25 12:45:28.610554,2021-07-25 12:50:52.201109,16.871983,77.175111
573,2021-04-29 07:32:53.777562,2021-04-29 07:41:29.236015,12.907333,77.533514
574,2021-04-25 14:22:26.198454,2021-04-25 15:07:41.037010,13.097644,77.725682
575,2021-09-12 06:42:11.373107,,13.121699,77.568889
576,2021-08-23 23:03:53.288561,2021-08-23 23:24:00.806463,,
577,2021-05-20 12:02:29.992170,,12.07752,76.506706
578,2021-06-22 23:31:24.870979,,15.788285,74.355463
579,2021-05-09 01:16:24.475188,,,
580,2021-10-23 12:05:45.685534,,12.347607,76.709989
581,2021-05-30 00:29:02.531355,2021-05-30 01:12:24.795980,15.218487,76.895649
582,2021-02-22 02:10:38.425004,2021-02-22 02:29:48.369572,12.92608,77.419311
583,2021-08-29 11:52:28.659441,,12.929868,77.800859
584,2021-09-04 21:42:41.975412,,16.137733,77.332415
585,2021-04-10 14:52:59.891998,,12.451041,76.539467
586,2021-03-22 11:04:29.543677,2021-03-22 12:12:35.622978,17.866712,77.435755
587,2021-09-12 23:40:40.072611,,15.811512,74.535355
588,2021-01-27 04:14:18.958300,2021-01-27 04:59:56.156706,12.933482,77.535033
589,2021-01-08 18:19:47.390699,2021-01-08 18:24:15.354141,,
590,2021-12-04 22:45:22.019189,,17.29448,76.81073
591,2021-03-20 10:49:20.237581,2021-03-20 11:14:01.348871,12.324575,76.552149
592,2021-01-19 04:26:59.782689,2021-01-19 04:38:58.528986,,
593,2021-05-22 13:46:24.347572,2021-05-22 14:04:44.036005,13.21824,76.133793
594,2021-05-13 23:28:53.501041,2021-05-14 00:31:29.885592,15.214632,76.065552
595,2021-06-28 10:07:46.459727,2021-06-28 11:18:19.058198,12.991805,77.611253
596,2021-11-30 15:38:36.361253,,13.308591,77.267007
597,2021-10-23 01:41:36.395067,,13.05101,77.598675
598,2021-05-27 22:38:20.950711,2021-05-28 02:24:24.491336,13.323812,77.09992
599,2021-07-16 16:33:03.343533,,12.999261,77.513333
600,2021-01-15 15:52:05.776554,,17.369066,76.820371
601,2021-10-16 10:58:22.961149,2021-10-16 12:50:08.910778,,
602,2021-07-30 12:32:04.320615,2021-07-30 13:34:56.092734,12.431013,75.719316
603,2021-05-27 11:31:24.710019,2021-05-27 11:47:19.448299,,
604,2021-10-14 06:52:18.834553,2021-10-14 09:08:55.787758,12.909572,74.723538
605,2021-06-15 15:03:21.969779,2021-06-15 16:16:44.945296,12.962215,77.519279
606,2021-01-07 09:55:35.797135,2021-01-07 10:16:20.918055,14.07339,75.648436
607,2021-09-17 12:23:01.965063,,16.086219,77.405787
608,2021-02-03 15:04:18.615109,,14.0261,75.539124
609,2021-11-05 05:27:07.341058,,,
610,2021-05-23 14:12:14.450282,2021-05-23 17:56:17.523366,15.401837,75.001766
611,2021-02-09 02:15:25.502858,,13.102448,77.570213
612,2021-06-22 00:51:18.807806,2021-06-22 01:58:17.408028,13.890365,75.632232
613,2021-01-29 06:24:34.044363,2021-01-29 07:23:21.574234,13.333442,77.129168
614,2021-04-28 08:50:53.955908,,12.899954,77.580008
615,2021-01-28 16:01:35.825217,2021-01-28 18:01:35.825217,12.140524,76.813633
616,2021-11-18 09:07:21.591010,2021-11-18 11:07:21.591010,15.949184,74.545246
617,2021-08-08 16:34:32.396122,2021-08-08 18:34:32.396122,13.027654,77.531464
618,2021-12-31 10:31:06.926811,2021-12-31 14:49:56.829500,12.926442,77.776721
619,2021-02-27 11:40:29.991458,,,
620,2021-06-19 09:30:50.314583,2021-06-19 13:54:05.825662,15.782617,74.546205
621,2021-12-07 11:46:18.436107,2021-12-07 13:19:48.991796,14.488391,75.834009
622,2021-11-27 17:58:58.952899,2021-11-27 19:58:58.952899,14.639398,74.072172
623,2021-05-21 00:52:44.564832,2021-05-21 03:04:59.174857,14.795598,74.0
624,2021-03-28 12:02:24.118284,,12.291956,76.729905
625,2021-11-27 09:55:46.758159,2021-11-27 11:37:51.201198,,
626,2021-07-15 14:43:28.419901,,14.538114,75.925463
627,2021-12-24 22:14:38.288477,2021-12-25 01:00:23.222002,,
628,2021-11-02 11:53:35.092022,2021-11-02 12:23:49.295989,12.93389,77.730965
629,2021-05-15 15:09:59.533373,,,
630,2021-05-12 06:51:54.217644,2021-05-12 08:51:54.217644,15.202983,75.220175
631,2021-04-09 02:58:52.786467,2021-04-09 07:47:05.229996,15.229048,76.99836
632,2021-11-11 11:49:24.544733,2021-11-11 13:49:24.544733,13.068328,76.151042
633,2021-06-05 08:44:34.970847,2021-06-05 10:02:59.116309,15.543142,75.509249
634,2021-11-05 16:36:41.075090,,,
635,2021-06-28 19:02:18.251231,2021-06-28 19:44:30.679356,12.7698,77.395962
636,2021-05-30 11:00:33.823264,2021-05-30 12:45:56.008376,12.307812,76.59152
637,2021-03-29 08:25:42.250410,2021-03-29 13:34:22.333966,16.208167,77.298578
638,2021-09-06 00:24:50.040015,2021-09-06 02:58:52.701568,12.793083,74.77439
639,2021-07-31 00:35:49.308259,,15.410202,76.21046
640,2021-01-22 12:53:57.712584,2021-01-22 12:55:25.520316,12.236712,76.695887
641,2021-08-25 08:32:06.507377,2021-08-25 10:49:24.368309,,
642,2021-01-31 04:15:40.395390,2021-01-31 09:50:50.100630,12.840396,77.426351
643,2021-10-30 10:46:21.007559,,13.029521,77.589183
644,2021-04-07 01:42:27.256883,2021-04-07 01:46:09.208354,16.809375,75.671998
645,2021-02-01 09:31:21.649541,2021-02-01 10:03:07.016006,12.914109,77.578565
646,2021-07-25 02:46:46.011489,2021-07-25 02:50:25.911327,12.943184,77.614562
647,2021-03-18 10:59:35.896515,,13.297439,77.088165
648,2021-08-25 14:29:10.542476,2021-08-25 18:50:28.578739,,
649,2021-11-13 08:26:55.231273,2021-11-13 10:26:55.231273,16.337029,75.717183
650,2021-06-16 15:13:39.723136,2021-06-16 18:55:42.724775,13.85892,75.502774
651,2021-06-05 08:49:08.392980,2021-06-05 10:49:08.392980,12.216665,76.698222
652,2021-09-22 06:10:59.257684,2021-09-22 07:41:11.262041,14.453582,75.868205
653,2021-10-20 00:09:30.159047,2021-10-20 01:10:56.959022,12.876812,77.515732
654,2021-10-17 07:43:16.741331,2021-10-17 09:26:18.822377,,
655,2021-03-02 05:49:45.969209,2021-03-02 07:47:37.020399,12.787937,77.554805
656,2021-11-13 08:32:09.118923,2021-11-13 08:49:26.012444,,
657,2021-11-17 15:00:33.269172,2021-11-17 17:00:33.269172,15.130343,76.993148
658,2021-10-30 08:51:07.695181,2021-10-30 10:49:58.228508,15.148886,76.916759
659,2021-03-12 16:57:21.238830,2021-03-12 18:57:21.238830,13.370597,75.786023
660,2021-05-26 02:07:22.088731,2021-05-26 02:45:08.456674,15.252463,76.982974
661,2021-04-09 09:41:04.672753,2021-04-09 11:41:04.672753,12.980318,77.62164
662,2021-05-31 19:28:51.968349,2021-05-31 22:58:17.797430,13.045133,77.457386
663,2021-11-08 15:46:34.365090,2021-11-08 16:57:31.905387,15.176952,76.888358
664,2021-06-20 07:50:23.470877,2021-06-20 09:49:20.988759,13.012275,77.747281
665,2021-08-11 08:16:49.532320,2021-08-11 08:53:38.632853,12.918552,77.562793
666,2021-08-31 04:26:18.914962,2021-08-31 04:34:09.863675,12.300693,76.699653
667,2021-12-25 13:04:26.599618,2021-12-25 14:24:23.148284,12.98543,77.586285
